Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label.1
10.152.152.11-10.152.152.10-36621-53-17,10.152.152.11,36621,10.152.152.10,53,17,24/02/2016 02:04:25 PM,515560,2,2,72,88,36,36,36.0,0.0,52,36,44.0,11.313708499,310.3421522228,7.7585538056,171853.333333333,297611.9394536,515506,22,32,32.0,0.0,32,32,22,22.0,0.0,22,22,0,0,0,0,16,16,3.8792769028,3.8792769028,36,52,39.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,49.0,36.0,44.0,0,0,0,0,4,310,0,18,0,22,0,0,1,8,0,0,0,0,1456337065294713.0,364479.604576168,1456337065552439.0,1456337065036987.0,Non-Tor,Browsing
10.152.152.11-216.58.217.130-59496-80-6,10.152.152.11,59496,216.58.217.130,80,6,23/02/2016 02:48:14 PM,86836146,12,11,1934,0,1460,0,161.1666666667,431.1274507473,0,0,0.0,0.0,22.2718313639,0.2648666605,3947097.54545455,4902622.96351441,10015863,4,86836146,7894195.09090909,4025405.82629713,10016037,59,86834678,8683467.8,3223441.37768486,10016109,4,0,0,0,0,240,220,0.1381913011,0.1266753594,0,1460,80.5833333333,309.3069274399,95670.7753623189,1,0,0,1,23,0,0,0,0,84.0869565217,161.1666666667,0.0,0,0,0,0,0,0,0,84,0,0,1181,2312,2,20,0,0,0,0,1456253343742110.0,28441005.2149987,1456253381494060.0,1456253294659662.0,Non-Tor,Browsing
10.152.152.11-66.117.28.68-44886-80-6,10.152.152.11,44886,66.117.28.68,80,6,23/02/2016 02:11:15 PM,48818,4,2,613,0,613,0,153.25,306.5,0,0,0.0,0.0,12556.8437871277,122.9054856815,9763.6,13480.5373520494,28094,25,48818,16272.6666666667,14498.0150825323,28294,172,20577,20577.0,0.0,20577,20577,0,0,0,0,92,52,81.9369904543,40.9684952272,0,613,87.5714285714,231.6922219547,53681.2857142857,1,2,0,1,5,0,0,0,0,102.1666666667,153.25,0.0,0,0,0,0,0,0,0,102,0,0,14600,990,1,20,0,0,0,0,1456251075138021.0,11721.7832403322,1456251075151560.0,1456251075131081.0,Non-Tor,Browsing
10.152.152.11-52.28.252.195-54871-443-6,10.152.152.11,54871,52.28.252.195,443,6,23/02/2016 02:06:44 PM,5370034,7,4,599,137,517,0,85.5714285714,191.3085266813,137,0,34.25,68.5,137.0568603476,2.0484041628,537003.4,1509746.76829013,4805022,14,5370034,895005.666666667,1928401.06651129,4805214,14,564800,188266.666666667,318731.299018991,556280,481,0,0,0,0,152,92,1.3035299218,0.744874241,0,517,61.3333333333,149.0816331187,22225.3333333333,1,2,0,4,10,0,0,0,0,66.9090909091,85.5714285714,34.25,0,0,0,0,0,0,0,54,0,12,14600,980,3,20,0,0,0,0,1456250804892110.0,1834636.20738247,1456250809380657.0,1456250804010861.0,Non-Tor,Browsing
10.152.152.11-95.101.1.80-37613-80-6,10.152.152.11,37613,95.101.1.80,80,6,23/02/2016 02:32:17 PM,1305768,4,4,420,260,420,0,105.0,210.0,260,0,65.0,130.0,520.7663229609,6.1266626231,186538.285714286,488629.605740283,1294609,15,1294971,431657.0,747454.401867432,1294743,96,1305651,435217.0,744274.174782385,1294609,221,0,0,0,0,92,92,3.0633313115,3.0633313115,0,420,75.5555555556,155.1701574974,24077.7777777778,1,2,0,2,7,0,0,0,1,85.0,105.0,65.0,0,0,0,0,0,0,0,52,0,32,14600,980,1,20,0,0,0,0,1456252337403310.0,578975.668405798,1456252338439010.0,1456252337144188.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-44955-53-17,10.152.152.11,44955,10.152.152.10,53,17,24/02/2016 01:45:26 PM,551246,2,2,94,110,47,47,47.0,0.0,63,47,55.0,11.313708499,370.0707125312,7.256288481,183748.666666667,318216.127146839,551193,25,28,28.0,0.0,28,28,25,25.0,0.0,25,25,0,0,0,0,16,16,3.6281442405,3.6281442405,47,63,50.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,62.75,47.0,55.0,0,0,0,0,4,370,0,23,0,27,0,0,1,8,0,0,0,0,1456335926447766.0,389714.831383154,1456335926723336.0,1456335926172196.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-59123-53-17,10.152.152.11,59123,10.152.152.10,53,17,23/02/2016 02:47:46 PM,450787,2,2,80,96,40,40,40.0,0.0,56,40,48.0,11.313708499,390.4282954034,8.8733703501,150262.333333333,260247.273369642,450770,7,10,10.0,0.0,10,10,7,7.0,0.0,7,7,0,0,0,0,16,16,4.436685175,4.436685175,40,56,43.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,54.0,40.0,48.0,0,0,0,0,4,390,0,20,0,24,0,0,1,8,0,0,0,0,1456253266767740.0,318730.50294018,1456253266993116.0,1456253266542363.0,Non-Tor,Browsing
10.152.152.11-192.230.82.107-46930-80-6,10.152.152.11,46930,192.230.82.107,80,6,23/02/2016 01:56:07 PM,135,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14814.8148148148,135.0,0.0,135,135,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7407.4074074074,7407.4074074074,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1047,1095,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-173.194.205.157-52092-443-6,10.152.152.11,52092,173.194.205.157,443,6,23/02/2016 02:49:35 PM,97152383,10,10,2506,424,1238,0,250.6,486.5045848819,171,0,42.4,69.814357008,30.1588073244,0.205862166,5113283.31578947,14161833.6766065,58315336,35,97152206,10794689.5555556,19551615.5903052,58315466,346,97152200,10794688.8888889,19557415.5227354,58315918,562,1,0,0,0,200,200,0.102931083,0.102931083,0,1238,141.4761904762,346.509973745,120069.161904762,0,0,0,10,20,0,0,0,1,148.55,250.6,42.4,0,0,0,0,0,0,0,125,0,21,2640,2313,5,20,0,0,0,0,1456253424643110.0,40401100.0302625,1456253472745346.0,1456253375593410.0,Non-Tor,Browsing
216.58.198.238-10.152.152.11-80-56935-6,216.58.198.238,80,10.152.152.11,56935,6,24/02/2016 01:46:14 PM,10,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,100000.0,100000.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1879,1710,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-23.3.90.83-47279-80-6,10.152.152.11,47279,23.3.90.83,80,6,23/02/2016 02:09:59 PM,5479951,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7299335341,1826650.33333333,3163759.38659537,5479845,10,5479951,2739975.5,3874760.60603239,5479845,106,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5474501506,0.1824833835,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14600,14600,0,20,0,0,0,0,728125502305017.0,1029724952719820.0,1456250999130199.0,5479835.0,Non-Tor,Browsing
2.19.60.88-10.152.152.11-80-52915-6,2.19.60.88,80,10.152.152.11,52915,6,24/02/2016 11:07:55 AM,67,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.7462686567,67.0,0.0,67,67,67,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0,0,0,40,0,29850.7462686567,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,913,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
52.17.111.136-10.152.152.11-80-53023-6,52.17.111.136,80,10.152.152.11,53023,6,24/02/2016 01:36:57 PM,16,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-198.47.127.15-60126-80-6,10.152.152.11,60126,198.47.127.15,80,6,24/02/2016 01:45:38 PM,5743243,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6964706177,1914414.33333333,3315756.37131625,5743120,12,5743243,2871621.5,4060912.123034,5743120,123,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5223529633,0.1741176544,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14600,14600,0,20,0,0,0,0,728167971872127.0,1029785013385290.0,1456335938001145.0,5743108.0,Non-Tor,Browsing
10.152.152.11-46.236.64.57-40852-80-6,10.152.152.11,40852,46.236.64.57,80,6,24/02/2016 02:24:28 PM,112996017,20,20,6758,7025,1145,0,337.9,530.0787329802,1460,0,351.25,534.3422789305,121.9777507733,0.3539947784,2897333.76923077,6376502.0547291,20030310,5,112996017,5947158.78947368,8166591.57884791,20030310,26,112995214,5947116.52631579,8166736.38718448,20030458,71,0,0,0,0,400,400,0.1769973892,0.1769973892,0,1460,336.1707317073,521.5653315951,272030.395121951,0,0,0,14,40,0,0,0,1,344.575,337.9,351.25,0,0,0,0,0,0,0,168,0,175,2640,2640,6,20,0,0,0,0,1456338328003444.0,35568955.2298795,1456338381268533.0,1456338268273551.0,Non-Tor,Browsing
10.152.152.11-173.194.116.216-51275-443-6,10.152.152.11,51275,173.194.116.216,443,6,23/02/2016 02:11:33 PM,59291207,7,5,158,151,45,0,22.5714285714,21.5318147777,110,0,30.2,48.0124983728,5.2115653507,0.2023908874,5390109.72727273,17511456.6026213,58184932,27,59291207,9881867.83333333,23665121.5971297,58184932,31,59290835,14822708.75,28909466.2039996,58185149,420,1,0,0,0,140,100,0.118061351,0.0843295364,0,110,26.9230769231,32.1285478935,1032.2435897436,1,0,0,6,12,0,0,0,0,29.1666666667,22.5714285714,30.2,0,0,0,0,4,415,0,13,0,12,6421,2640,3,20,0,0,0,0,1456251132724580.0,29368934.6188743,1456251152484922.0,1456251093194243.0,Non-Tor,Browsing
173.241.240.220-10.152.152.11-80-47747-6,173.241.240.220,80,10.152.152.11,47747,6,23/02/2016 02:32:46 PM,16,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-51504-53-17,10.152.152.11,51504,10.152.152.10,53,17,23/02/2016 02:03:39 PM,178744,2,2,94,110,47,47,47.0,0.0,63,47,55.0,11.313708499,1141.2970505304,22.3783735398,59581.3333333333,103151.131187851,178690,24,30,30.0,0.0,30,30,24,24.0,0.0,24,24,0,0,0,0,16,16,11.1891867699,11.1891867699,47,63,50.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,62.75,47.0,55.0,0,0,0,0,4,1141,0,23,0,27,0,0,1,8,0,0,0,0,1456250619369711.0,126314.72696404,1456250619459029.0,1456250619280393.0,Non-Tor,Browsing
10.152.152.11-216.58.213.202-47966-80-6,10.152.152.11,47966,216.58.213.202,80,6,23/02/2016 02:21:16 PM,117780080,16,14,394,119,394,0,24.625,98.5,119,0,8.5,31.8040877876,4.3555752382,0.2547120022,4061382.06896552,4854064.30158397,10023713,32,117780080,7852005.33333333,3903567.41726414,10023973,134,112283483,8637191.0,3392603.24389372,10023950,292,0,0,0,0,332,292,0.1358464012,0.118865601,0,394,16.5483870968,73.2365294598,5363.5892473118,1,2,0,2,29,0,0,0,0,17.1,24.625,8.5,0,0,0,0,0,0,0,13,0,3,14600,980,1,20,0,0,0,0,1404242733128900.0,275205706495349.0,1456251788642960.0,5496187.0,Non-Tor,Browsing
10.152.152.11-104.244.43.108-39416-80-6,10.152.152.11,39416,104.244.43.108,80,6,24/02/2016 02:35:31 PM,161,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12422.3602484472,161.0,0.0,161,161,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6211.1801242236,6211.1801242236,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2640,980,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-192.230.68.216-57424-80-6,10.152.152.11,57424,192.230.68.216,80,6,23/02/2016 02:55:25 PM,999832,7,7,2613,3054,1460,0,373.2857142857,643.6372462513,1460,0,436.2857142857,606.9117767533,5667.9522159723,14.0023523952,76910.1538461538,257814.147572706,932877,15,999809,166634.833333333,376377.115585641,933082,20,999647,166607.833333333,376289.73980879,932877,24,0,0,0,0,152,152,7.0011761976,7.0011761976,0,1460,377.8,589.3388789871,347320.314285714,1,2,0,3,13,0,0,0,1,404.7857142857,373.2857142857,436.2857142857,0,0,0,0,5,5676,0,186,0,218,14600,1278,2,20,0,0,0,0,1456253726406041.0,494643.968832267,1456253726974510.0,1456253725974807.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-57114-53-17,10.152.152.11,57114,10.152.152.10,53,17,23/02/2016 02:15:09 PM,520907,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,176.6150195716,3.8394569472,520907.0,0.0,520907,520907,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1.9197284736,1.9197284736,38,54,43.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,65.0,38.0,54.0,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-46.236.64.57-40852-80-6,10.152.152.11,40852,46.236.64.57,80,6,24/02/2016 02:38:47 PM,71762376,16,16,5631,6993,1145,0,351.9375,539.5640794506,1460,0,437.0625,618.6353227064,175.9139078673,0.4459161163,2314915.35483871,5310225.66175797,19545691,6,71762376,4784158.4,6911518.68462576,19545691,19,71762125,4784141.66666667,6911692.07666354,19546039,42,0,0,0,0,320,320,0.2229580581,0.2229580581,0,1460,382.5454545455,567.7937065359,322389.693181818,0,0,0,10,32,0,0,0,1,394.5,351.9375,437.0625,0,0,0,0,0,0,0,175,0,218,7320,2640,5,20,0,0,0,0,1456339167538770.0,20934188.1184729,1456339199160619.0,1456339127398770.0,Non-Tor,Browsing
10.152.152.11-54.243.146.193-34527-80-6,10.152.152.11,34527,54.243.146.193,80,6,24/02/2016 12:08:20 PM,125,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16000.0,125.0,0.0,125,125,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8000.0,8000.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,980,1278,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-195.209.111.7-35371-443-6,10.152.152.11,35371,195.209.111.7,443,6,23/02/2016 02:49:57 PM,9207398,11,9,867,3405,520,0,78.8181818182,162.0288975349,1460,0,378.3333333333,605.6638919401,463.9747298857,2.1721663384,484599.894736842,1204697.32106552,4991757,6,9207398,920739.8,1570190.32442658,4991773,23,9206597,1150824.625,1690488.57125151,4991765,43,0,0,0,0,232,192,1.1946914861,0.9774748523,0,1460,203.4285714286,429.2247163699,184233.857142857,1,2,0,7,19,0,0,0,0,213.6,78.8181818182,378.3333333333,0,0,0,0,0,0,0,43,0,170,14600,1114,3,20,0,0,0,0,1456253399635880.0,2228405.12754231,1456253406458895.0,1456253397251910.0,Non-Tor,Browsing
10.152.152.11-46.236.64.57-40852-80-6,10.152.152.11,40852,46.236.64.57,80,6,24/02/2016 02:01:58 PM,102669966,18,18,7844,2730,1134,0,435.7777777778,562.5098750041,1404,0,151.6666666667,329.9030160517,102.9901967631,0.3506380824,2933427.6,5638383.90797007,19668805,31,102669966,6039409.76470588,6901267.609106,19668805,349372,102669667,6039392.17647059,6901548.09435473,19669153,349454,1,0,0,0,360,360,0.1753190412,0.1753190412,0,1404,316.4324324324,489.9762772342,240076.752252252,0,0,0,14,36,0,0,0,1,325.2222222222,435.7777777778,151.6666666667,0,0,0,0,0,0,0,217,0,75,1613,2640,6,20,0,0,0,0,1456336971366610.0,31880125.3574698,1456337021216713.0,1456336918547500.0,Non-Tor,Browsing
10.152.152.11-54.239.22.213-45329-80-6,10.152.152.11,45329,54.239.22.213,80,6,24/02/2016 12:09:17 PM,2379080,6,4,2859,289,1445,0,476.5,738.2557145055,289,0,72.25,144.5,1323.2005649243,4.2033054794,264342.222222222,524355.105238992,1250908,30,2379080,475816.0,651304.315955683,1250908,130,2375549,791849.666666667,688456.209933743,1251130,277,0,0,0,0,132,92,2.5219832877,1.6813221918,0,1445,286.1818181818,571.8427787743,327004.163636364,1,2,0,3,9,0,0,0,0,314.8,476.5,72.25,0,0,0,0,0,0,0,285,0,28,14600,1278,2,20,0,0,0,0,1456330158364220.0,923364.523536059,1456330160078867.0,1456330157703415.0,Non-Tor,Browsing
10.152.152.11-185.31.17.175-59753-80-6,10.152.152.11,59753,185.31.17.175,80,6,23/02/2016 02:54:47 PM,5636320,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7096829137,1878773.33333333,3253976.7173662,5636142,24,5636320,2818160.0,3985228.36292326,5636142,178,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5322621853,0.1774207284,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14600,14600,0,20,0,0,0,0,728126846599496.0,1029726853618290.0,1456253687562874.0,5636118.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-57631-53-17,10.152.152.11,57631,10.152.152.10,53,17,24/02/2016 02:01:23 PM,460232,2,2,60,104,30,30,30.0,0.0,58,46,52.0,8.4852813742,356.3420188079,8.6912687514,153410.666666667,167278.612552033,331774,26,26,26.0,0.0,26,26,128432,128432.0,0.0,128432,128432,0,0,0,0,16,16,4.3456343757,4.3456343757,30,58,38.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,48.5,30.0,52.0,0,0,0,0,4,356,0,15,0,26,0,0,1,8,0,0,0,0,1456336884203850.0,143766.122323724,1456336884305508.0,1456336884102192.0,Non-Tor,Browsing
10.152.152.11-72.21.81.253-44287-80-6,10.152.152.11,44287,72.21.81.253,80,6,23/02/2016 03:16:09 PM,17979377,8,8,2213,2929,1460,0,276.625,545.9510541902,1460,0,366.125,675.161448946,285.9943367337,0.8899084768,1198625.13333333,2820437.30872339,9998842,6,12726652,1818093.14285714,3701170.92883867,9998842,17,17979259,2568465.57142857,3802304.18422145,9999095,7,0,0,0,0,172,172,0.4449542384,0.4449542384,0,1460,302.4705882353,581.3016770197,337911.639705882,1,2,0,2,15,0,0,0,1,321.375,276.625,366.125,0,0,0,0,5,11175,0,138,0,183,14600,1278,2,20,0,0,0,0,1352236760119430.0,389200510962774.0,1456254981823199.0,5252231.0,Non-Tor,Browsing
10.152.152.11-162.144.129.143-35818-80-6,10.152.152.11,35818,162.144.129.143,80,6,23/02/2016 02:09:41 PM,1682567,23,32,311,33233,311,0,13.5217391304,64.8479827718,1460,0,1038.53125,550.0430472523,19936.2046206778,32.6881485254,31158.6481481481,211523.297792881,1555043,4,1682541,76479.1363636364,330609.558866115,1555124,16,1682391,54270.6774193549,278834.328144317,1555043,4,0,0,0,0,472,652,13.6695893834,19.0185591421,0,1460,599.0,659.1501691227,434478.945454545,1,2,0,14,54,0,0,0,1,609.8909090909,13.5217391304,1038.53125,0,0,0,0,29,261951,0,5,0,604,14600,980,1,20,0,0,0,0,1456250982605340.0,437928.994361997,1456250982796020.0,1456250981114180.0,Non-Tor,Browsing
54.239.168.246-10.152.152.11-80-58646-6,54.239.168.246,80,10.152.152.11,58646,6,23/02/2016 02:00:41 PM,14,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.142857143,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,71428.5714285714,71428.5714285714,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1717,2822,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-104.193.82.55-46021-80-6,10.152.152.11,46021,104.193.82.55,80,6,23/02/2016 02:09:16 PM,112519178,19,19,357,4775,357,0,18.7894736842,81.9014169918,1460,0,251.3157894737,545.0225329319,45.61000259,0.3377202062,3041058.86486486,4609015.21164342,10020783,5,110834044,6157446.88888889,4980407.91307639,10021007,18,112519017,6251056.5,4872560.03293292,10021033,20,0,0,0,0,392,392,0.1688601031,0.1688601031,0,1460,131.5897435897,397.3284282455,157869.879892038,1,2,0,3,37,0,0,0,1,135.0526315789,18.7894736842,251.3157894737,0,0,0,0,6,8019,0,9,0,125,14600,980,1,20,0,0,0,0,1456250992100130.0,37447000.437551,1456251067772432.0,1456250956938620.0,Non-Tor,Browsing
10.152.152.11-216.58.198.142-56789-443-6,10.152.152.11,56789,216.58.198.142,443,6,24/02/2016 02:26:23 PM,59009872,7,5,158,151,45,0,22.5714285714,21.5318147777,110,0,30.2,48.0124983728,5.2364119685,0.2033558046,5364533.81818182,17688672.6507613,58697559,11,59009872,9834978.66666667,23937799.2752488,58697559,22,59009308,14752327.0,29297080.1379939,58697810,335,1,0,0,0,140,100,0.1186242194,0.0847315853,0,110,26.9230769231,32.1285478935,1032.2435897436,1,0,0,6,12,0,0,0,0,29.1666666667,22.5714285714,30.2,0,0,0,0,4,1473,0,13,0,12,8284,2155,3,20,0,0,0,0,1456338422824970.0,29426419.8422262,1456338442494009.0,1456338383484566.0,Non-Tor,Browsing
10.152.152.11-216.58.213.202-58978-443-6,10.152.152.11,58978,216.58.213.202,443,6,23/02/2016 02:34:07 PM,168,1,1,45,0,45,45,45.0,0.0,0,0,0.0,0.0,267857.142857143,11904.7619047619,168.0,0.0,168,168,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,20,20,5952.380952381,5952.380952381,0,45,30.0,25.9807621135,675.0,0,0,1,1,1,0,0,0,1,45.0,45.0,0.0,0,0,0,0,0,0,0,22,0,0,1710,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-34412-53-17,10.152.152.11,34412,10.152.152.10,53,17,24/02/2016 11:49:16 AM,326972,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,336.4202439353,6.1167317079,326972.0,0.0,326972,326972,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3.058365854,3.058365854,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,0,0,0,0,0,0,0,23,0,31,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-45329-53-17,10.152.152.11,45329,10.152.152.10,53,17,23/02/2016 02:53:25 PM,238858,1,1,39,55,39,39,39.0,0.0,55,55,55.0,0.0,393.5392576342,8.3731756943,238858.0,0.0,238858,238858,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4.1865878472,4.1865878472,39,55,44.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-56849-53-17,10.152.152.11,56849,10.152.152.10,53,17,23/02/2016 02:09:57 PM,527710,1,1,33,49,33,33,33.0,0.0,49,49,49.0,0.0,155.3883761915,3.7899603949,527710.0,0.0,527710,527710,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1.8949801975,1.8949801975,33,49,38.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,57.5,33.0,49.0,0,0,0,0,0,0,0,16,0,24,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-173.194.112.100-49677-80-6,10.152.152.11,49677,173.194.112.100,80,6,23/02/2016 02:44:04 PM,118077905,22,21,4657,1930,989,0,211.6818181818,400.2955320598,386,0,91.9047619048,168.4642112622,55.7852038449,0.3641663527,2811378.69047619,4249607.14392391,10031810,8,118077642,5622744.85714286,4519591.40495957,10032000,139,118077742,5903887.1,4444893.59777459,10032092,298,0,0,0,0,452,432,0.1863176688,0.1778486839,0,989,149.7045454545,309.1490631308,95573.1432346723,0,2,0,10,42,0,0,0,0,153.1860465116,211.6818181818,91.9047619048,0,0,0,0,0,0,0,108,0,44,14600,1531,5,20,0,0,0,0,1456253088153060.0,37591697.8926858,1456253162690893.0,1456253044613567.0,Non-Tor,Browsing
10.152.152.11-23.77.250.32-55715-80-6,10.152.152.11,55715,23.77.250.32,80,6,23/02/2016 02:11:53 PM,15144682,3,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.3301488932,3786170.5,4807105.6757739,10020720,223,15144682,7572341.0,3462846.15725389,10020943,5123739,10020953,10020953.0,0.0,10020953,10020953,0,0,0,0,60,40,0.1980893359,0.1320595573,0,0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1215,1120,0,20,0,0,0,0,970834080559847.0,840766972187651.0,1456251123288266.0,5123273.0,Non-Tor,Browsing
