Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-15 01:19:39.761,    0.023,TCP  ,192.168.220.16, 60803,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:40.795,    0.000,TCP  ,192.168.100.5,   445,192.168.220.7, 37191,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:40.793,    0.003,TCP  ,192.168.220.7, 37191,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:41.106,    0.000,UDP  ,DNS,    53,192.168.220.16, 56132,       1,     224,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.111,    0.000,UDP  ,DNS,    53,192.168.220.16, 58645,       1,     247,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.089,    0.091,TCP  ,10000_35,   443,192.168.220.16, 49772,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:39.533,    1.894,TCP  ,EXT_SERVER,  8000,192.168.200.9, 51176,       7,     737,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 01:19:41.089,    0.091,TCP  ,10000_35,   443,192.168.220.16, 49773,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:41.070,    0.041,UDP  ,DNS,    53,192.168.220.16, 39524,       2,     537,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.069,    0.038,UDP  ,DNS,    53,192.168.220.16, 52983,       2,     388,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.089,    0.094,TCP  ,10000_35,   443,192.168.220.16, 49775,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:41.086,    0.090,TCP  ,10000_35,   443,192.168.220.16, 49770,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:41.089,    0.090,TCP  ,10001_232,   443,192.168.220.16, 55325,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:41.089,    0.086,TCP  ,10000_35,   443,192.168.220.16, 49771,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:41.105,    0.007,UDP  ,DNS,    53,192.168.220.16, 34682,       2,     488,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.068,    0.000,UDP  ,192.168.220.16, 52983,DNS,    53,       2,     154,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.070,    0.000,UDP  ,192.168.220.16, 34682,DNS,    53,       2,     146,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.063,    0.000,UDP  ,192.168.220.16, 58645,DNS,    53,       1,      91,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.068,    0.000,UDP  ,192.168.220.16, 39524,DNS,    53,       2,     182,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.065,    0.000,UDP  ,192.168.220.16, 56132,DNS,    53,       1,      73,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.064,    0.051,TCP  ,192.168.220.16, 49773,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:41.064,    0.055,TCP  ,192.168.220.16, 55325,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:41.063,    0.052,TCP  ,192.168.220.16, 49771,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:41.063,    0.048,TCP  ,192.168.220.16, 49770,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:39.516,    1.896,TCP  ,192.168.200.9, 51176,EXT_SERVER,  8000,       6,     674,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 01:19:41.065,    0.054,TCP  ,192.168.220.16, 49775,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:41.063,    0.053,TCP  ,192.168.220.16, 49772,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:42.003,    0.000,UDP  ,DNS,    53,192.168.220.16, 54928,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.975,    0.000,TCP  ,192.168.100.5,   445,192.168.220.14, 52321,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:41.643,    0.000,UDP  ,DNS,    53,192.168.220.16, 49708,       1,     274,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.742,    0.045,UDP  ,DNS,    53,192.168.220.16, 57638,       2,     502,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.852,    0.003,TCP  ,10002_113,   443,192.168.220.16, 49062,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:41.799,    0.172,TCP  ,10007_206,    80,192.168.220.16, 55640,       3,     908,    1,.AP.S., 32,normal,---,---,---
2017-03-15 01:19:41.974,    0.001,TCP  ,192.168.220.14, 52321,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:41.641,    0.000,UDP  ,192.168.220.16, 49708,DNS,    53,       1,      77,    1,......,  0,normal,---,---,---
2017-03-15 01:19:42.001,    0.000,UDP  ,192.168.220.16, 54928,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.740,    0.000,UDP  ,192.168.220.16, 57638,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 01:19:41.740,    0.115,TCP  ,192.168.220.16, 49062,10002_113,   443,       2,    1265,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:41.641,    0.334,TCP  ,192.168.220.16, 55640,10007_206,    80,       5,    2409,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:19:42.113,    0.003,TCP  ,10002_114,   443,192.168.220.16, 55975,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:42.002,    0.114,TCP  ,192.168.220.16, 55975,10002_114,   443,       3,    1815,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:42.830,    0.000,TCP  ,10001_232,    80,192.168.220.16, 53882,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:42.806,    0.000,TCP  ,192.168.220.16, 53882,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:43.389,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56979,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:43.285,    0.000,TCP  ,192.168.100.5,   445,192.168.220.13, 60689,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:43.284,    0.003,TCP  ,192.168.220.13, 60689,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:43.370,    0.021,TCP  ,192.168.200.4, 56979,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:43.631,    0.000,TCP  ,192.168.100.5,   445,192.168.200.4, 43183,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:43.630,    0.002,TCP  ,192.168.200.4, 43183,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:44.878,    0.000,TCP  ,10001_232,   443,192.168.220.16, 55277,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:44.855,    0.000,TCP  ,192.168.220.16, 55277,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:45.965,    0.000,TCP  ,10000_35,   443,192.168.220.16, 49675,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:45.942,    0.000,TCP  ,192.168.220.16, 49675,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:47.822,    0.000,TCP  ,192.168.100.5,   445,192.168.220.11, 34743,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:47.823,    0.000,TCP  ,192.168.220.11, 34743,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:48.088,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:48.068,    0.023,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:50.230,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.8,  6666,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:51.845,    0.000,UDP  ,192.168.220.15,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:51.845,    0.000,UDP  ,192.168.220.13,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:51.845,    0.000,UDP  ,192.168.220.4,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:51.845,    0.000,UDP  ,192.168.220.3,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:51.845,    0.000,UDP  ,192.168.220.5,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:54.419,    0.019,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:54.438,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:55.537,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 52290,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:55.518,    0.232,TCP  ,192.168.200.9, 52290,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:55.947,    0.000,TCP  ,192.168.100.5,   445,192.168.220.16, 58844,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:55.947,    0.000,TCP  ,192.168.220.16, 58844,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:56.422,    0.020,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:56.442,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:58.903,    0.000,TCP  ,192.168.100.5,   445,192.168.220.10, 40239,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:58.902,    0.004,TCP  ,192.168.220.10, 40239,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:03.429,    0.067,TCP  ,10005_36,   443,192.168.200.8, 64214,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:03.415,    0.081,TCP  ,192.168.200.8, 64214,10005_36,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:04.019,    0.004,TCP  ,192.168.220.9, 37884,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:04.020,    0.000,TCP  ,192.168.100.5,   445,192.168.220.9, 37884,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:04.428,    0.067,TCP  ,10004_7,   443,192.168.200.8, 64215,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:04.415,    0.079,TCP  ,192.168.200.8, 64215,10004_7,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:04.094,    0.021,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:04.113,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:05.231,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.8,  6666,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:20:09.974,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 51089,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:11.390,    0.159,TCP  ,10007_18,    80,192.168.220.16, 47065,       2,     140,    1,.A..S., 32,normal,---,---,---
2017-03-15 01:20:10.469,    0.088,TCP  ,10000_35,   443,192.168.220.16, 49796,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.470,    0.091,TCP  ,10001_232,   443,192.168.220.16, 55348,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.469,    0.088,TCP  ,10000_35,   443,192.168.220.16, 49793,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.470,    0.091,TCP  ,10000_35,   443,192.168.220.16, 49798,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.469,    0.088,TCP  ,10000_35,   443,192.168.220.16, 49794,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.474,    0.199,TCP  ,10001_232,    80,192.168.220.16, 53977,       5,     783,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:11.379,    0.014,UDP  ,DNS,    53,192.168.220.16, 51384,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 01:20:11.444,    0.002,TCP  ,10002_113,   443,192.168.220.16, 49062,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:10.470,    0.091,TCP  ,10000_35,   443,192.168.220.16, 49795,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.446,    0.054,TCP  ,192.168.220.16, 55348,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.445,    0.055,TCP  ,192.168.220.16, 49795,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.450,    0.223,TCP  ,192.168.220.16, 53977,10001_232,    80,       5,    2155,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.794,    0.019,TCP  ,192.168.220.16, 60802,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:10.447,    0.057,TCP  ,192.168.220.16, 49798,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:09.949,    0.231,TCP  ,192.168.200.8, 51089,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:10.445,    0.055,TCP  ,192.168.220.16, 49794,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.445,    0.055,TCP  ,192.168.220.16, 49793,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:10.446,    0.050,TCP  ,192.168.220.16, 49796,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:11.231,    0.159,TCP  ,192.168.220.16, 47065,10007_18,    80,       3,    2276,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:20:11.332,    0.114,TCP  ,192.168.220.16, 49062,10002_113,   443,       2,    1265,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:10.813,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60802,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:10.732,    0.000,TCP  ,10000_35,   443,192.168.220.16, 49675,       1,     373,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:11.240,    0.000,TCP  ,192.168.220.5, 51146,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:20:11.701,    0.002,TCP  ,10002_114,   443,192.168.220.16, 55975,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:11.239,    0.000,TCP  ,192.168.100.5,   445,192.168.220.5, 51146,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:11.742,    0.001,TCP  ,192.168.220.11, 34743,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:11.332,    0.000,UDP  ,192.168.220.16, 51384,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 01:20:11.590,    0.113,TCP  ,192.168.220.16, 55975,10002_114,   443,       3,    1815,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:11.743,    0.000,TCP  ,192.168.100.5,   445,192.168.220.11, 34743,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:11.592,    0.000,UDP  ,DNS,    53,192.168.220.16, 33323,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 01:20:11.590,    0.000,UDP  ,192.168.220.16, 33323,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 01:20:11.867,    0.000,UDP  ,192.168.220.6,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 01:20:11.867,    0.000,UDP  ,192.168.220.3,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 01:20:14.419,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56978,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:14.400,    0.019,TCP  ,192.168.200.4, 56978,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:15.022,    0.000,TCP  ,10001_232,   443,192.168.220.16, 55277,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:20:15.246,    0.000,TCP  ,192.168.100.5,   445,192.168.200.5, 46808,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:15.245,    0.002,TCP  ,192.168.200.5, 46808,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:14.999,    0.000,TCP  ,192.168.220.16, 55277,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:20:17.192,    0.000,TCP  ,192.168.100.5,   445,192.168.220.12, 49511,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:17.190,    0.002,TCP  ,192.168.220.12, 49511,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:19.130,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:19.110,    0.020,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:19.937,    0.001,TCP  ,192.168.220.6, 46709,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:19.781,    0.000,TCP  ,192.168.200.4, 43183,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:20:20.233,    0.000,TCP  ,192.168.200.8,   135,192.168.220.16, 51415,       1,      58,    1,.A..S.,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:20:19.780,    0.000,TCP  ,192.168.100.5,   445,192.168.200.4, 43183,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:19.938,    0.000,TCP  ,192.168.100.5,   445,192.168.220.6, 46709,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:20.232,    0.003,TCP  ,192.168.220.16, 51415,192.168.200.8,   135,       2,     112,    1,...RS.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:20:20.743,    0.000,TCP  ,192.168.220.16, 49675,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:20:21.173,    0.000,TCP  ,192.168.100.5,   445,192.168.220.4, 43145,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:21.233,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.9,  4550,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:20:21.172,    0.004,TCP  ,192.168.220.4, 43145,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:21.624,    0.000,TCP  ,192.168.100.5,   445,192.168.220.8, 49094,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:21.623,    0.005,TCP  ,192.168.220.8, 49094,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:22.216,    0.000,UDP  ,192.168.200.5,   137,192.168.200.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 01:20:22.216,    0.000,UDP  ,192.168.200.3,   138,192.168.200.255,   138,       2,     514,    1,......,  0,normal,---,---,---
2017-03-15 01:20:25.477,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:25.454,    0.026,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:26.617,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 49194,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:26.597,    0.311,TCP  ,192.168.200.9, 49194,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:27.477,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:20:27.456,    0.024,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:29.257,    0.000,TCP  ,192.168.100.5,   445,192.168.220.15, 48888,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:29.336,    0.000,TCP  ,192.168.100.5,   445,192.168.220.16, 58844,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:20:29.255,    0.005,TCP  ,192.168.220.15, 48888,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
