Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
20.0,6,64.0,24492.28613138686,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.489898681640625e-05,100.0,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,27832.143331121435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.5939216613769533e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,25773.036745729383,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.880023956298828e-05,100.0,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,21719.765936512867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.60505485534668e-05,100.0,0.0,DDOS-UDP_FLOOD
0.2,1,66.22,9747.621371633084,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,6038.0,60.0,98.0,60.38,3.799999999999994,60.38,0.0001093101501464,100.0,14.439999999999952,DDOS-ICMP_FLOOD
20.0,6,64.0,26379.270440251574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.792047500610352e-05,100.0,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,31724.559413054987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.152132034301758e-05,100.0,0.0,DOS-SYN_FLOOD
19.8,6,63.36,55834.71778487753,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000.0,60.0,60.0,60.0,0.0,60.0,1.7919540405273437e-05,100.0,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,30092.58143205625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.323078155517578e-05,100.0,0.0,DDOS-TCP_FLOOD
8.0,17,64.64,7759.039532345487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54967.0,121.0,554.0,549.67,43.30000000000003,549.67,0.0001289010047912,100.0,1874.8900000000024,MIRAI-UDPPLAIN
20.0,6,64.0,25132.14692312301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.978967666625976e-05,100.0,0.0,DOS-SYN_FLOOD
0.0,1,64.0,36348.938382875465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.752065658569336e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.12,6,65.69,36192.11321080335,0.99,0.0,0.99,0.0,0.01,0.0,0.0,1,0,99,99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006.0,60.0,66.0,60.06,0.5999999999999992,60.06,2.7639865875244146e-05,100.0,0.3599999999999991,DDOS-RSTFINFLOOD
16.8,17,157.8,202.36822171078973,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1121.0,60.0,357.0,112.1,100.55893794188562,112.1,0.0055682897567749,10.0,10112.100000000002,BENIGN
8.0,17,64.0,23015.276558384547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.344940185546875e-05,100.0,0.0,DOS-UDP_FLOOD
20.0,6,64.0,49484.47380840019,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.022027969360352e-05,100.0,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,25438.524987869965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.931999206542969e-05,100.0,0.0,DDOS-UDP_FLOOD
19.88,6,65.91,23517.26380712083,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6170.0,60.0,230.0,61.7,16.999999999999993,61.7,4.252195358276367e-05,100.0,288.9999999999998,DDOS-SYN_FLOOD
7.92,17,63.36,2311.9813026414427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,54906.0,60.0,554.0,549.06,49.399999999999935,549.06,0.0004332399368286,100.0,2440.3599999999933,MIRAI-UDPPLAIN
0.0,1,63.36,21240.20863928698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000.0,60.0,60.0,60.0,0.0,60.0,4.709005355834961e-05,100.0,0.0,DDOS-ICMP_FLOOD
0.0,47,64.0,10029.900999569563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200.0,592.0,592.0,592.0,0.0,592.0,9.97018814086914e-05,100.0,0.0,MIRAI-GREETH_FLOOD
8.0,17,64.0,50582.537385431744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.422094345092773e-05,100.0,0.0,DDOS-UDP_FLOOD
29.6,6,114.9,29.9975826304128,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6690.0,66.0,2962.0,669.0,998.56218857137,669.0,0.0333775997161865,10.0,997126.4444444444,BENIGN
0.0,1,64.0,36311.17652151329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.753973007202149e-05,100.0,0.0,DDOS-ICMP_FLOOD
3.6,1,169.03,2985.86479867874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.55,0.0,1.0,1.0,11180.0,70.0,162.0,111.8,45.8098838084693,111.8,0.0003349113464355,100.0,2098.5454545454577,DOS-UDP_FLOOD
20.0,6,64.0,31705.37455589992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.154993057250977e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
48.0,6,87.6,16804.102564102563,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6480.0,86.0,1500.0,648.0,717.0482704966397,648.0,6.59942626953125e-05,10.0,514158.2222222223,DNS_SPOOFING
1.36,1,63.14,1500.4843845025578,0.0,0.01,0.0,0.0,0.03,0.0,0.0,3,1,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.95,0.0,0.99,0.99,94362.0,60.0,2962.0,943.62,621.3513910108445,943.62,0.000701720714569,100.0,386077.5511111114,DDOS-ICMP_FRAGMENTATION
20.04,6,65.68,15908.606106580692,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.317853927612305e-05,100.0,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,20128.15049428928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.968166351318359e-05,100.0,0.0,DDOS-UDP_FLOOD
23.2,6,84.6,66.60670274665243,0.0,0.0,0.0,0.6,0.8,0.0,0.0,8,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,1004.0,60.0,156.0,100.4,37.79829508206833,100.4,0.0164320945739746,10.0,1428.711111111111,BENIGN
20.0,6,64.0,19829.349470499244,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.0539970397949216e-05,100.0,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,30729.75309546487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.254175186157227e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,8911.72633591841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001122117042541,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,50582.537385431744,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.978158950805664e-05,100.0,0.0,DDOS-RSTFINFLOOD
0.0,1,64.0,11391.993046879245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,8.779048919677735e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,14337.05007690993,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.974935531616211e-05,100.0,0.0,DDOS-RSTFINFLOOD
0.0,1,64.0,27480.20703662452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.639936447143554e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.36,6,63.57,5603.537694887176,0.01,0.97,0.0,0.01,0.03,0.0,0.0,3,97,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6025.0,60.0,73.0,60.25,1.5398740601789878,60.25,0.0001784586906433,100.0,2.371212121212121,DDOS-SYN_FLOOD
7.92,17,64.0,11341.47423070683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,15932.0,60.0,162.0,159.32,15.42717005019316,159.32,8.817195892333984e-05,100.0,237.9975757575768,DOS-UDP_FLOOD
0.08,1,64.59,1445.5440903795916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,1.0,1.0,93614.0,176.0,1514.0,936.14,581.0659139578196,936.14,0.0006945514678955,100.0,337637.5963636362,DDOS-ICMP_FRAGMENTATION
7.68,17,61.44,781.9839773886164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.04,0.0,0.0,0.96,0.96,53424.0,60.0,554.0,534.24,97.2915144700646,534.24,0.0012801098823547,100.0,9465.638787878788,MIRAI-UDPPLAIN
20.0,6,64.0,33797.77598710717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.9599666595458982e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,52468.151113335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.0089149475097657e-05,100.0,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,27815.53153392135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.5960674285888675e-05,100.0,0.0,DDOS-RSTFINFLOOD
20.0,6,63.78,7774.284072584383,0.0,0.99,0.0,0.0,0.01,0.0,0.0,1,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.000128629207611,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,50994.577507598784,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.960992813110352e-05,100.0,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,35210.74546675621,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.840042114257813e-05,100.0,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,100390.23456199138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,9.970664978027344e-06,100.0,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,45168.03790652596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.2139549255371094e-05,100.0,0.0,DDOS-TCP_FLOOD
8.0,17,64.0,24296.49539477496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.117012023925781e-05,100.0,0.0,DDOS-UDP_FLOOD
20.2,6,65.27,26517.69614971233,0.0,0.98,0.0,0.01,0.03,0.0,0.0,3,98,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6099.0,60.0,145.0,60.99,8.600557886532469,60.99,3.7720203399658205e-05,100.0,73.96959595959584,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,28976.193436960275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.547906875610352e-05,100.0,0.0,DDOS-ICMP_FLOOD
5.6,17,63.78,1881.6469722663364,0.0,0.0,0.0,0.02,0.06,0.0,0.01,6,0,0,0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.06,0.46,0.0,0.0,0.0,0.0,1.0,1.0,87634.0,66.0,1514.0,876.34,594.6649887868709,876.34,0.0005314588546752,100.0,353626.44888888934,DDOS-UDP_FRAGMENTATION
0.0,1,64.0,27934.09257409257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.580808639526367e-05,100.0,0.0,DDOS-ICMP_FLOOD
7.92,17,65.91,15363.188161605802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010.0,60.0,70.0,60.1,1.000000000000001,60.1,6.509065628051758e-05,100.0,1.0000000000000024,DOS-UDP_FLOOD
7.92,17,64.0,25162.301277821105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6018.0,60.0,78.0,60.18,1.8,60.18,3.975152969360351e-05,100.0,3.24,DDOS-UDP_FLOOD
19.92,6,65.76,6821.337496747333,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,1.0,1.0,6044.0,60.0,98.0,60.44,3.841085705102062,60.44,0.0001465988159179,100.0,14.753939393939405,DDOS-TCP_FLOOD
20.0,6,64.0,23605.94326879784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.236221313476563e-05,100.0,0.0,DOS-TCP_FLOOD
20.0,6,63.79,32350.97570381797,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.092050552368164e-05,100.0,0.0,DDOS-TCP_FLOOD
8.0,17,64.0,24171.87644075611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.137992858886719e-05,100.0,0.0,DDOS-UDP_FLOOD
7.84,17,67.82,23911.4303631492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,1.0,1.0,6020.0,60.0,70.0,60.2,1.4070529413628938,60.2,4.182100296020508e-05,100.0,1.9797979797979712,DOS-UDP_FLOOD
8.0,17,64.0,33290.76910865942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.005027770996094e-05,100.0,0.0,DDOS-UDP_FLOOD
17.6,6,73.0,40.39000395781794,0.0,0.2,0.0,0.0,0.3,0.0,0.0,3,2,0,0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,676.0,60.0,86.0,67.6,8.579044235810885,67.6,0.0247846126556396,10.0,73.59999999999998,VULNERABILITYSCAN
20.04,6,63.36,13101.058878650632,0.0,0.97,0.0,0.01,0.02,0.0,0.0,2,97,0,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6208.0,60.0,262.0,62.08,20.20285008396465,62.08,7.632970809936523e-05,100.0,408.1551515151504,DDOS-SYN_FLOOD
22.28,6,95.73,12328.935920047032,0.0,0.0,0.0,0.0,0.19,0.0,0.0,19,0,0,0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6114.0,60.0,66.0,61.14,2.365663466421979,61.14,8.111000061035156e-05,100.0,5.5963636363636535,DOS-TCP_FLOOD
7.88,17,63.04,2017.6369286422105,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.96,0.0,0.02,0.01,0.0,0.98,0.98,53525.0,60.0,554.0,535.25,92.47509902343408,535.25,0.0004971599578857,100.0,8551.64393939394,MIRAI-UDPPLAIN
8.0,17,64.0,21916.1040861114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.562854766845703e-05,100.0,0.0,DOS-UDP_FLOOD
20.0,6,64.0,60866.40545639239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.644134521484375e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
19.68,6,65.91,10424.256884382145,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.0,0.01,0.0,1.0,1.0,6073.0,60.0,123.0,60.73,6.368887443873333,60.73,9.593009948730468e-05,100.0,40.56272727272739,DOS-TCP_FLOOD
19.8,6,63.36,19256.70997658509,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000.0,60.0,60.0,60.0,0.0,60.0,5.192995071411133e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,65834.31172500392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.5769004821777344e-05,100.0,0.0,DDOS-ICMP_FLOOD
7.92,17,63.36,25681.50869458731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000.0,60.0,60.0,60.0,0.0,60.0,4.0149688720703126e-05,100.0,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,31009.197101877864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.224849700927734e-05,100.0,0.0,DDOS-TCP_FLOOD
20.08,6,65.91,18331.748251748253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6002.0,60.0,62.0,60.02,0.1999999999999998,60.02,5.45501708984375e-05,100.0,0.0399999999999999,DDOS-SYNONYMOUSIP_FLOOD
19.88,6,64.0,44365.39031097948,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6030.0,60.0,90.0,60.3,3.000000000000005,60.3,2.254009246826172e-05,100.0,9.000000000000028,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,32775.681800421975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.051042556762696e-05,100.0,0.0,DDOS-TCP_FLOOD
8.0,17,64.0,28240.667923511985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.5409927368164065e-05,100.0,0.0,DOS-UDP_FLOOD
