Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label
10.152.152.11-10.152.152.10-51654-53-17,10.152.152.11,51654,10.152.152.10,53,17,23/02/2016 02:04:59 PM,249656,2,2,68,112,34,34,34,0,62,50,56,8.4852813742,720.9920851091,16.0220463358,83218.6666666667,144086.997294459,249596,28,28,28,0,28,28,32,32,0,32,32,0,0,0,0,16,16,8.0110231679,8.0110231679,34,62,42.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,53.5,34,56,0,0,0,0,4,720,0,17,0,28,0,0,1,8,0,0,0,0,1456250699660629,176448.597750166,1456250699785397,1456250699535861,Non-Tor,Browsing
205.234.175.175-10.152.152.11-443-58724-6,205.234.175.175,443,10.152.152.11,58724,6,23/02/2016 02:08:17 PM,14,1,1,0,0,0,0,0,0,0,0,0,0,0,142857.142857143,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,71428.5714285714,71428.5714285714,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,2640,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-41712-53-17,10.152.152.11,41712,10.152.152.10,53,17,23/02/2016 02:55:03 PM,410395,2,2,60,76,30,30,30,0,46,30,38,11.313708499,331.3880529734,9.7467074404,136798.333333333,236898.362487657,410345,21,21,21,0,21,21,29,29,0,29,29,0,0,0,0,16,16,4.8733537202,4.8733537202,30,46,33.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,41.5,30,38,0,0,0,0,4,331,0,15,0,19,0,0,1,8,0,0,0,0,1456253703619620,290122.376786934,1456253703824765,1456253703414470,Non-Tor,Browsing
10.152.152.11-10.152.152.10-52581-53-17,10.152.152.11,52581,10.152.152.10,53,17,23/02/2016 02:11:07 PM,475147,2,2,58,74,29,29,29,0,45,29,37,11.313708499,277.8087623409,8.4184473437,158382.333333333,274134.866863618,474926,36,185,185,0,185,185,36,36,0,36,36,0,0,0,0,16,16,4.2092236718,4.2092236718,29,45,32.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,40.25,29,37,0,0,0,0,4,277,0,14,0,18,0,0,1,8,0,0,0,0,1456251067522090,335667.12456316,1456251067759440,1456251067284735,Non-Tor,Browsing
10.152.152.11-10.152.152.10-50448-53-17,10.152.152.11,50448,10.152.152.10,53,17,23/02/2016 02:20:25 PM,657596,2,2,74,90,37,37,37,0,53,37,45,11.313708499,249.3932444845,6.0827620606,219198.666666667,379615.596276461,657541,21,34,34,0,34,34,21,21,0,21,21,0,0,0,0,16,16,3.0413810303,3.0413810303,37,53,40.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,50.25,37,45,0,0,0,0,4,249,0,18,0,22,0,0,1,8,0,0,0,0,1456251625372945,464912.809135218,1456251625701688,1456251625044200,Non-Tor,Browsing
23.3.90.96-10.152.152.11-80-37033-6,23.3.90.96,80,10.152.152.11,37033,6,23/02/2016 02:13:04 PM,27,1,1,0,0,0,0,0,0,0,0,0,0,0,74074.0740740741,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,37037.037037037,37037.037037037,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,2640,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-35238-53-17,10.152.152.11,35238,10.152.152.10,53,17,23/02/2016 02:42:28 PM,206011,2,2,78,94,39,39,39,0,55,39,47,11.313708499,834.9068739048,19.416438928,68670.3333333333,118897.205187226,205961,19,19,19,0,19,19,31,31,0,31,31,0,0,0,0,16,16,9.708219464,9.708219464,39,55,42.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,52.75,39,47,0,0,0,0,4,834,0,19,0,23,0,0,1,8,0,0,0,0,1456252948957820,145601.064420903,1456252949060771,1456252948854860,Non-Tor,Browsing
10.152.152.11-104.71.239.20-58824-80-6,10.152.152.11,58824,104.71.239.20,80,6,23/02/2016 02:32:21 PM,157,1,1,0,0,0,0,0,0,0,0,0,0,0,12738.8535031847,157,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6369.4267515924,6369.4267515924,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-50681-53-17,10.152.152.11,50681,10.152.152.10,53,17,23/02/2016 02:09:54 PM,441993,2,2,90,106,45,45,45,0,61,45,53,11.313708499,443.4459369266,9.0499170801,147331,254762.257375381,441505,18,470,470,0,470,470,18,18,0,18,18,0,0,0,0,16,16,4.5249585401,4.5249585401,45,61,48.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,60.25,45,53,0,0,0,0,4,443,0,22,0,26,0,0,1,8,0,0,0,0,1456250994510250,311846.111318548,1456250994730756,1456250994289739,Non-Tor,Browsing
10.152.152.11-104.16.26.35-55746-80-6,10.152.152.11,55746,104.16.26.35,80,6,23/02/2016 02:22:02 PM,183,1,1,0,0,0,0,0,0,0,0,0,0,0,10928.9617486339,183,0,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5464.4808743169,5464.4808743169,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1047,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
216.58.209.129-10.152.152.11-80-56623-6,216.58.209.129,80,10.152.152.11,56623,6,23/02/2016 02:52:59 PM,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.285714286,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,142857.142857143,142857.142857143,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-162.144.129.143-35820-80-6,10.152.152.11,35820,162.144.129.143,80,6,23/02/2016 02:09:42 PM,362,1,1,0,0,0,0,0,0,0,0,0,0,0,5524.861878453,362,0,362,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2762.4309392265,2762.4309392265,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
205.234.175.175-10.152.152.11-443-58711-6,205.234.175.175,443,10.152.152.11,58711,6,23/02/2016 02:08:17 PM,35,1,1,0,0,0,0,0,0,0,0,0,0,0,57142.8571428571,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,28571.4285714286,28571.4285714286,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,3735,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-40058-53-17,10.152.152.11,40058,10.152.152.10,53,17,23/02/2016 02:42:28 PM,260607,2,2,68,84,34,34,34,0,50,34,42,11.313708499,583.2537115273,15.3487818823,86869,149150.331317098,259091,45,45,45,0,45,45,1471,1471,0,1471,1471,0,0,0,0,16,16,7.6743909411,7.6743909411,34,50,37.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,46.5,34,42,0,0,0,0,4,583,0,17,0,21,0,0,1,8,0,0,0,0,1456252948746100,182133.029164125,1456252948874889,1456252948617310,Non-Tor,Browsing
10.152.152.11-192.230.82.107-46964-80-6,10.152.152.11,46964,192.230.82.107,80,6,23/02/2016 01:56:14 PM,177,1,1,0,0,0,0,0,0,0,0,0,0,0,11299.4350282486,177,0,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5649.7175141243,5649.7175141243,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1460,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-173.241.244.220-41220-80-6,10.152.152.11,41220,173.241.244.220,80,6,23/02/2016 02:02:21 PM,189,1,1,0,0,0,0,0,0,0,0,0,0,0,10582.0105820106,189,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5291.0052910053,5291.0052910053,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1047,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-50351-53-17,10.152.152.11,50351,10.152.152.10,53,17,23/02/2016 02:28:35 PM,220002,2,2,88,104,44,44,44,0,60,44,52,11.313708499,872.7193389151,18.1816528941,73334,126942.870067602,219915,34,53,53,0,53,53,34,34,0,34,34,0,0,0,0,16,16,9.090826447,9.090826447,44,60,47.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,59,44,52,0,0,0,0,4,872,0,22,0,26,0,0,1,8,0,0,0,0,1456252115942045,155441.869494676,1456252116051959,1456252115832131,Non-Tor,Browsing
10.152.152.11-54.247.66.220-52251-80-6,10.152.152.11,52251,54.247.66.220,80,6,23/02/2016 02:02:41 PM,203,1,1,0,0,0,0,0,0,0,0,0,0,0,9852.2167487685,203,0,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4926.1083743842,4926.1083743842,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-54.251.136.58-44415-80-6,10.152.152.11,44415,54.251.136.58,80,6,23/02/2016 02:01:04 PM,245,1,1,0,0,0,0,0,0,0,0,0,0,0,8163.2653061225,245,0,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4081.6326530612,4081.6326530612,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1162,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-23.78.38.241-48426-80-6,10.152.152.11,48426,23.78.38.241,80,6,23/02/2016 02:57:00 PM,150,1,1,0,0,0,0,0,0,0,0,0,0,0,13333.3333333333,150,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6666.6666666667,6666.6666666667,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-52310-53-17,10.152.152.11,52310,10.152.152.10,53,17,23/02/2016 02:01:33 PM,199493,2,2,74,90,37,37,37,0,53,37,45,11.313708499,822.0839828966,20.0508288511,66497.6666666667,115110.653609183,199416,30,47,47,0,47,47,30,30,0,30,30,0,0,0,0,16,16,10.0254144256,10.0254144256,37,53,40.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,50.25,37,45,0,0,0,0,4,822,0,18,0,22,0,0,1,8,0,0,0,0,1456250493580010,140953.958654945,1456250493679677,1456250493480338,Non-Tor,Browsing
10.152.152.11-10.152.152.10-51764-53-17,10.152.152.11,51764,10.152.152.10,53,17,23/02/2016 02:11:06 PM,487358,2,2,60,76,30,30,30,0,46,30,38,11.313708499,279.0556428744,8.2075189081,162452.666666667,281302.662572421,487273,7,78,78,0,78,78,7,7,0,7,7,0,0,0,0,16,16,4.103759454,4.103759454,30,46,33.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,41.5,30,38,0,0,0,0,4,279,0,15,0,19,0,0,1,8,0,0,0,0,1456251066482594,344493.938512712,1456251066726188,1456251066239000,Non-Tor,Browsing
104.96.2.18-10.152.152.11-80-48000-6,104.96.2.18,80,10.152.152.11,48000,6,23/02/2016 02:03:36 PM,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.222222222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.111111111,111111.111111111,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1527,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-53339-53-17,10.152.152.11,53339,10.152.152.10,53,17,23/02/2016 02:32:21 PM,201842,1,1,35,51,35,35,35,0,51,51,51,0,426.0758414998,9.9087405,201842,0,201842,201842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.95437025,4.95437025,35,51,40.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,60.5,35,51,0,0,0,0,0,0,0,17,0,25,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,Browsing
31.13.92.36-10.152.152.11-443-34013-6,31.13.92.36,443,10.152.152.11,34013,6,23/02/2016 02:42:15 PM,10,1,1,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,100000,100000,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-55084-53-17,10.152.152.11,55084,10.152.152.10,53,17,23/02/2016 02:34:58 PM,522537,2,2,62,78,31,31,31,0,47,31,39,11.313708499,267.923611151,7.6549603186,174179,301629.719949809,522471,30,36,36,0,36,36,30,30,0,30,30,0,0,0,0,16,16,3.8274801593,3.8274801593,31,47,34.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,42.75,31,39,0,0,0,0,4,267,0,15,0,19,0,0,1,8,0,0,0,0,1456252498868520,369396.118025758,1456252499129727,1456252498607322,Non-Tor,Browsing
10.152.152.11-10.152.152.10-38675-53-17,10.152.152.11,38675,10.152.152.10,53,17,23/02/2016 02:05:03 PM,434621,2,2,86,102,43,43,43,0,59,43,51,11.313708499,432.560782843,9.2034209116,144873.666666667,250857.537599199,434539,28,54,54,0,54,54,28,28,0,28,28,0,0,0,0,16,16,4.6017104558,4.6017104558,43,59,46.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,57.75,43,51,0,0,0,0,4,432,0,21,0,25,0,0,1,8,0,0,0,0,1456250703448680,307207.490833964,1456250703665906,1456250703231449,Non-Tor,Browsing
10.152.152.11-10.152.152.10-42251-53-17,10.152.152.11,42251,10.152.152.10,53,17,23/02/2016 02:05:06 PM,373120,1,1,35,51,35,35,35,0,51,51,51,0,230.4888507719,5.3602058319,373120,0,373120,373120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.680102916,2.680102916,35,51,40.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,60.5,35,51,0,0,0,0,0,0,0,17,0,25,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,Browsing
50.23.134.226-10.152.152.11-80-41023-6,50.23.134.226,80,10.152.152.11,41023,6,23/02/2016 02:12:25 PM,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.222222222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.111111111,111111.111111111,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-38.126.130.202-34846-443-6,10.152.152.11,34846,38.126.130.202,443,6,23/02/2016 02:35:02 PM,135,1,1,0,0,0,0,0,0,0,0,0,0,0,14814.8148148148,135,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7407.4074074074,7407.4074074074,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2440,1126,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-43943-53-17,10.152.152.11,43943,10.152.152.10,53,17,23/02/2016 02:09:19 PM,361940,2,2,80,96,40,40,40,0,56,40,48,11.313708499,486.2684422833,11.0515555064,120646.666666667,208854.439728566,361811,49,80,80,0,80,80,49,49,0,49,49,0,0,0,0,16,16,5.5257777532,5.5257777532,40,56,43.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,54,40,48,0,0,0,0,4,486,0,20,0,24,0,0,1,8,0,0,0,0,1456250959258556,255747.794833113,1456250959439397,1456250959077715,Non-Tor,Browsing
10.152.152.11-10.152.152.10-51823-53-17,10.152.152.11,51823,10.152.152.10,53,17,23/02/2016 02:09:12 PM,270875,2,2,80,96,40,40,40,0,56,40,48,11.313708499,649.7461928934,14.7669589294,90291.6666666667,156312.679122115,270786,25,64,64,0,64,64,25,25,0,25,25,0,0,0,0,16,16,7.3834794647,7.3834794647,40,56,43.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,54,40,48,0,0,0,0,4,649,0,20,0,24,0,0,1,8,0,0,0,0,1456250952899190,191411.684346855,1456250953034542,1456250952763845,Non-Tor,Browsing
10.152.152.11-162.144.129.143-35795-80-6,10.152.152.11,35795,162.144.129.143,80,6,23/02/2016 02:09:40 PM,180,1,1,0,0,0,0,0,0,0,0,0,0,0,11111.1111111111,180,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5555.5555555556,5555.5555555556,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-55083-53-17,10.152.152.11,55083,10.152.152.10,53,17,23/02/2016 02:00:48 PM,308121,2,2,66,82,33,33,33,0,49,33,41,11.313708499,480.330779142,12.9819129498,102707,177794.150924602,308006,34,81,81,0,81,81,34,34,0,34,34,0,0,0,0,16,16,6.4909564749,6.4909564749,33,49,36.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,45.25,33,41,0,0,0,0,4,480,0,16,0,20,0,0,1,8,0,0,0,0,1456250448907410,217711.813966307,1456250449061356,1456250448753465,Non-Tor,Browsing
10.152.152.11-10.152.152.10-42031-53-17,10.152.152.11,42031,10.152.152.10,53,17,23/02/2016 02:31:02 PM,234006,1,1,38,54,38,38,38,0,54,54,54,0,393.1523123339,8.5467893986,234006,0,234006,234006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.2733946993,4.2733946993,38,54,43.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,65,38,54,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-46.228.164.11-49388-80-6,10.152.152.11,49388,46.228.164.11,80,6,23/02/2016 02:42:33 PM,172,1,1,0,0,0,0,0,0,0,0,0,0,0,11627.9069767442,172,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5813.9534883721,5813.9534883721,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,1048,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-39492-53-17,10.152.152.11,39492,10.152.152.10,53,17,23/02/2016 02:49:59 PM,364976,2,2,60,76,30,30,30,0,46,30,38,11.313708499,372.6272412433,10.9596247424,121658.666666667,210668.762374333,364918,29,29,29,0,29,29,29,29,0,29,29,0,0,0,0,16,16,5.4798123712,5.4798123712,30,46,33.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,41.5,30,38,0,0,0,0,4,372,0,15,0,19,0,0,1,8,0,0,0,0,1456253400106835,257994.980183724,1456253400289265,1456253399924405,Non-Tor,Browsing
216.58.209.130-10.152.152.11-443-33962-6,216.58.209.130,443,10.152.152.11,33962,6,23/02/2016 02:09:16 PM,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.222222222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.111111111,111111.111111111,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-185.57.60.185-59846-80-6,10.152.152.11,59846,185.57.60.185,80,6,23/02/2016 02:01:42 PM,159,1,1,0,0,0,0,0,0,0,0,0,0,0,12578.6163522013,159,0,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6289.3081761006,6289.3081761006,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,1047,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
173.194.116.185-10.152.152.11-80-45116-6,173.194.116.185,80,10.152.152.11,45116,6,23/02/2016 02:44:24 PM,31,1,1,0,0,0,0,0,0,0,0,0,0,0,64516.1290322581,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32258.064516129,32258.064516129,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,1114,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-52626-53-17,10.152.152.11,52626,10.152.152.10,53,17,23/02/2016 02:09:48 PM,912454,2,2,72,88,36,36,36,0,52,36,44,11.313708499,175.3513053809,4.3837826345,304151.333333333,526705.103637067,912338,50,66,66,0,66,66,50,50,0,50,50,0,0,0,0,16,16,2.1918913173,2.1918913173,36,52,39.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,49,36,44,0,0,0,0,4,175,0,18,0,22,0,0,1,8,0,0,0,0,1456250989085250,645038.362147555,1456250989541361,1456250988629139,Non-Tor,Browsing
10.152.152.11-198.41.215.184-45027-80-6,10.152.152.11,45027,198.41.215.184,80,6,23/02/2016 02:05:56 PM,211,1,1,0,0,0,0,0,0,0,0,0,0,0,9478.672985782,211,0,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4739.336492891,4739.336492891,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,1047,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-140.98.193.112-32992-80-6,10.152.152.11,32992,140.98.193.112,80,6,23/02/2016 02:25:06 PM,165,1,1,0,0,0,0,0,0,0,0,0,0,0,12121.2121212121,165,0,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6060.6060606061,6060.6060606061,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1275,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-31.13.91.6-49441-80-6,10.152.152.11,49441,31.13.91.6,80,6,23/02/2016 01:56:34 PM,214,1,1,0,0,0,0,0,0,0,0,0,0,0,9345.7943925234,214,0,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4672.8971962617,4672.8971962617,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
37.157.2.16-10.152.152.11-80-41877-6,37.157.2.16,80,10.152.152.11,41877,6,23/02/2016 02:09:54 PM,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.285714286,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,142857.142857143,142857.142857143,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
149.126.72.43-10.152.152.11-80-45404-6,149.126.72.43,80,10.152.152.11,45404,6,23/02/2016 02:00:57 PM,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.222222222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.111111111,111111.111111111,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,1965,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
23.3.91.49-10.152.152.11-80-48647-6,23.3.91.49,80,10.152.152.11,48647,6,23/02/2016 02:10:12 PM,24,1,1,0,0,0,0,0,0,0,0,0,0,0,83333.3333333333,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41666.6666666667,41666.6666666667,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
23.8.3.38-10.152.152.11-443-45934-6,23.8.3.38,443,10.152.152.11,45934,6,23/02/2016 02:15:42 PM,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.333333333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,166666.666666667,166666.666666667,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1278,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-53299-53-17,10.152.152.11,53299,10.152.152.10,53,17,23/02/2016 01:55:29 PM,287468,2,2,94,110,47,47,47,0,63,47,55,11.313708499,709.6442038766,13.9145922329,95822.6666666667,165908.240905427,287397,13,58,58,0,58,58,13,13,0,13,13,0,0,0,0,16,16,6.9572961164,6.9572961164,47,63,50.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,62.75,47,55,0,0,0,0,4,709,0,23,0,27,0,0,1,8,0,0,0,0,1456250129717506,203170.163011206,1456250129861169,1456250129573843,Non-Tor,Browsing
10.152.152.11-10.152.152.10-54348-53-17,10.152.152.11,54348,10.152.152.10,53,17,23/02/2016 02:12:49 PM,236411,2,2,66,110,33,33,33,0,61,49,55,8.4852813742,744.4662050412,16.9196864782,78803.6666666667,136437.394911854,236348,29,34,34,0,34,34,29,29,0,29,29,0,0,0,0,16,16,8.4598432391,8.4598432391,33,61,41.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,52.25,33,55,0,0,0,0,4,744,0,16,0,27,0,0,1,8,0,0,0,0,1456251169465950,167078.725792663,1456251169584091,1456251169347806,Non-Tor,Browsing
