Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label,Attack_Type
192.168.137.250-192.168.137.212-1883-46524-6,192.168.137.250,1883,192.168.137.212,46524,6,29/08/2023 05:05:49 PM,2261728,4,4,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,7.75,15.5,13.70633427184878,3.537118521767427,323104.0,241284.8805582314,661865.0,9828.0,2261728.0,753909.3333333334,443832.24994285096,1017246.0,241482.0,1092565.0,364188.3333333334,555073.3486957677,1003892.0,9828.0,0,0,0,0,140,144,1.7685592608837135,1.7685592608837135,0.0,31.0,3.4444444444444446,10.333333333333334,106.7777777777778,0,5,1,1,5,0,0,0,1.0,3.875,0.0,7.75,0,0,0,0,0,0,0,0,0,0,65160,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46520-6,192.168.137.250,1883,192.168.137.212,46520,6,29/08/2023 05:05:49 PM,2261728,4,4,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,7.75,15.5,13.70633427184878,3.537118521767427,323104.0,241453.7054999709,662630.0,9832.0,2261728.0,753909.3333333334,443820.6603576869,1016483.0,241482.0,1092569.0,364189.6666666666,555075.4049679497,1003896.0,9832.0,0,0,0,0,140,144,1.7685592608837135,1.7685592608837135,0.0,31.0,3.4444444444444446,10.333333333333334,106.7777777777778,0,5,1,1,5,0,0,0,1.0,3.875,0.0,7.75,0,0,0,0,0,0,0,0,0,0,65160,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46516-6,192.168.137.250,1883,192.168.137.212,46516,6,29/08/2023 05:05:49 PM,2263338,4,4,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,7.75,15.5,13.696584425304572,3.534602432336664,323334.0,241483.2748570109,662683.0,9851.0,2263338.0,754446.0,444274.5851351391,1016483.0,241482.0,1092634.0,364211.3333333334,555111.6794937153,1003961.0,9851.0,0,0,0,0,140,144,1.767301216168332,1.767301216168332,0.0,31.0,3.4444444444444446,10.333333333333334,106.7777777777778,0,5,1,1,5,0,0,0,1.0,3.875,0.0,7.75,0,0,0,0,0,0,0,0,0,0,65160,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46500-6,192.168.137.250,1883,192.168.137.212,46500,6,29/08/2023 05:05:49 PM,2264309,4,4,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,7.75,15.5,13.69071094095373,3.5330866944396724,323472.7142857143,244187.44908486065,664760.0,14917.0,2264309.0,754769.6666666666,444549.0652271505,1016483.0,241482.0,1087828.0,362609.3333333334,557833.3181196094,1006041.0,14917.0,0,0,0,0,140,144,1.7665433472198362,1.7665433472198362,0.0,31.0,3.4444444444444446,10.333333333333334,106.7777777777778,0,5,1,1,5,0,0,0,1.0,3.875,0.0,7.75,0,0,0,0,0,0,0,0,0,0,65160,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46504-6,192.168.137.250,1883,192.168.137.212,46504,6,29/08/2023 05:05:49 PM,2264309,4,4,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,7.75,15.5,13.69071094095373,3.5330866944396724,323472.7142857143,245391.3140698031,664765.0,12019.0,2264309.0,754769.6666666666,444549.0652271505,1016483.0,241482.0,1084952.0,361650.6666666666,559014.0114007281,1006376.0,12019.0,0,0,0,0,140,144,1.7665433472198362,1.7665433472198362,0.0,31.0,3.4444444444444446,10.333333333333334,106.7777777777778,0,5,1,1,5,0,0,0,1.0,3.875,0.0,7.75,0,0,0,0,0,0,0,0,0,0,65160,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46456-6,192.168.137.250,1883,192.168.137.212,46456,6,29/08/2023 05:05:52 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46450-6,192.168.137.250,1883,192.168.137.212,46450,6,29/08/2023 05:05:52 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46446-6,192.168.137.250,1883,192.168.137.212,46446,6,29/08/2023 05:05:52 PM,2725,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.9449541284404,2725.0,0.0,2725.0,2725.0,2725.0,2725.0,0.0,2725.0,2725.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,733.9449541284404,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46452-6,192.168.137.250,1883,192.168.137.212,46452,6,29/08/2023 05:05:52 PM,1132,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.7844522968198,1132.0,0.0,1132.0,1132.0,1132.0,1132.0,0.0,1132.0,1132.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1766.7844522968198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46452-6,192.168.137.250,1883,192.168.137.212,46452,6,29/08/2023 05:05:52 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46456-6,192.168.137.250,1883,192.168.137.212,46456,6,29/08/2023 05:05:52 PM,1132,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.7844522968198,1132.0,0.0,1132.0,1132.0,1132.0,1132.0,0.0,1132.0,1132.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1766.7844522968198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46456-6,192.168.137.250,1883,192.168.137.212,46456,6,29/08/2023 05:05:52 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46446-6,192.168.137.250,1883,192.168.137.212,46446,6,29/08/2023 05:05:52 PM,4750,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0526315789474,4750.0,0.0,4750.0,4750.0,4750.0,4750.0,0.0,4750.0,4750.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,421.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46450-6,192.168.137.250,1883,192.168.137.212,46450,6,29/08/2023 05:05:52 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58592-6,192.168.137.250,1883,192.168.137.156,58592,6,29/08/2023 05:05:48 PM,3809082,47,67,4.0,66930.0,4.0,0.0,0.0851063829787234,0.5834599659915781,1448.0,0.0,998.9552238805968,580.9472263320514,17572.212937395416,29.928470954418938,33708.69026548672,96194.48084146284,685744.0,0.0,3809082.0,82806.1304347826,208501.6183242933,1028229.0,0.0,3068319.0,46489.68181818181,168682.00929625033,1044053.0,0.0,0,0,0,0,1516,2160,12.338931007523597,17.58953994689534,0.0,1448.0,582.0347826086955,663.438358040827,440150.4549199085,1,5,1,43,111,0,0,0,1.0,587.140350877193,0.0851063829787234,998.955223880597,0,0,0,66934,63,30417,0,0,0,0,65160,502,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58628-6,192.168.137.250,1883,192.168.137.156,58628,6,29/08/2023 05:05:52 PM,57256,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.93083694285315,57256.0,0.0,57256.0,57256.0,57256.0,57256.0,0.0,57256.0,57256.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,34.93083694285315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58576-6,192.168.137.250,1883,192.168.137.156,58576,6,29/08/2023 05:05:51 PM,488080,2,33,0.0,23980.0,0.0,0.0,0.0,0.0,1448.0,109.0,726.6666666666666,604.0191256629765,49131.28995246681,71.70955581052286,14355.294117647058,35948.94451818411,145712.0,0.0,488080.0,488080.0,0.0,488080.0,488080.0,335520.0,10484.999999999998,28392.355370484343,145712.0,0.0,0,0,0,0,40,1056,4.097688903458449,67.61186690706441,0.0,1448.0,666.1111111111111,612.4184740041628,375056.3873015874,0,0,2,27,33,0,0,0,16.0,685.1428571428571,0.0,726.6666666666666,0,0,0,23980,33,71471,0,0,0,0,0,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58596-6,192.168.137.250,1883,192.168.137.156,58596,6,29/08/2023 05:05:48 PM,3791554,42,74,4.0,54857.0,4.0,0.0,0.0952380952380952,0.6172133998483675,1448.0,0.0,741.3108108108107,613.1372039278235,14469.26510871268,30.59431568164399,32970.03478260871,90245.02850222388,666057.0,0.0,3791554.0,92476.92682926828,219422.2679268664,1009351.0,0.0,3303624.0,45255.12328767124,162029.00342822247,1024368.0,0.0,0,0,0,0,1356,2384,11.077252229560756,19.517063452083235,0.0,1448.0,468.8974358974359,604.4756830997305,365390.8514588859,1,5,1,56,113,0,0,0,1.0,472.9396551724138,0.0952380952380952,741.3108108108108,0,0,0,54861,70,22351,0,0,0,0,65160,502,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58630-6,192.168.137.250,1883,192.168.137.156,58630,6,29/08/2023 05:05:51 PM,743551,2,20,0.0,27046.0,0.0,0.0,0.0,0.0,1448.0,810.0,1352.2999999999995,233.72973596374985,36374.10211269974,29.58774852027635,35407.19047619047,99741.71316386091,400501.0,11.0,743551.0,743551.0,0.0,743551.0,743551.0,92976.0,4893.473684210526,10279.987831642286,38781.0,11.0,0,0,0,0,40,640,2.689795320025123,26.897953200251223,0.0,1448.0,1175.9130434782608,513.8324729682622,264023.81027667987,0,0,2,11,20,0,0,0,10.0,1229.3636363636365,0.0,1352.3,0,0,0,27046,20,290892,0,0,0,0,0,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58584-6,192.168.137.250,1883,192.168.137.156,58584,6,29/08/2023 05:05:52 PM,33692,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.36127270568681,33692.0,0.0,33692.0,33692.0,33692.0,33692.0,0.0,33692.0,33692.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,59.36127270568681,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58596-6,192.168.137.250,1883,192.168.137.156,58596,6,29/08/2023 05:05:52 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58570-6,192.168.137.250,1883,192.168.137.156,58570,6,29/08/2023 05:05:52 PM,1351,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.3849000740192,1351.0,0.0,1351.0,1351.0,1351.0,1351.0,0.0,1351.0,1351.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1480.3849000740192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58618-6,192.168.137.250,1883,192.168.137.156,58618,6,29/08/2023 05:05:52 PM,12206,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.85384237260365,12206.0,0.0,12206.0,12206.0,12206.0,12206.0,0.0,12206.0,12206.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,163.85384237260365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58566-6,192.168.137.250,1883,192.168.137.156,58566,6,29/08/2023 05:05:52 PM,14219,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.65686757155916,14219.0,0.0,14219.0,14219.0,14219.0,14219.0,0.0,14219.0,14219.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,140.65686757155916,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58576-6,192.168.137.250,1883,192.168.137.156,58576,6,29/08/2023 05:05:52 PM,23173,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.30734043930437,23173.0,0.0,23173.0,23173.0,23173.0,23173.0,0.0,23173.0,23173.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,86.30734043930437,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58618-6,192.168.137.250,1883,192.168.137.156,58618,6,29/08/2023 05:05:52 PM,16620,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.3369434416366,16620.0,0.0,16620.0,16620.0,16620.0,16620.0,0.0,16620.0,16620.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,120.3369434416366,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58618-6,192.168.137.250,1883,192.168.137.156,58618,6,29/08/2023 05:05:52 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58582-6,192.168.137.250,1883,192.168.137.156,58582,6,29/08/2023 05:05:52 PM,24525,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.54943934760448,24525.0,0.0,24525.0,24525.0,24525.0,24525.0,0.0,24525.0,24525.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,81.54943934760448,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58592-6,192.168.137.250,1883,192.168.137.156,58592,6,29/08/2023 05:05:52 PM,20272,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.65824782951856,20272.0,0.0,20272.0,20272.0,20272.0,20272.0,0.0,20272.0,20272.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,98.65824782951856,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58630-6,192.168.137.250,1883,192.168.137.156,58630,6,29/08/2023 05:05:52 PM,29734,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26306585054147,29734.0,0.0,29734.0,29734.0,29734.0,29734.0,0.0,29734.0,29734.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,67.26306585054147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58628-6,192.168.137.250,1883,192.168.137.156,58628,6,29/08/2023 05:05:52 PM,28383,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.46471479406688,28383.0,0.0,28383.0,28383.0,28383.0,28383.0,0.0,28383.0,28383.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,70.46471479406688,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58566-6,192.168.137.250,1883,192.168.137.156,58566,6,29/08/2023 05:05:52 PM,5209,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.9508542906508,5209.0,0.0,5209.0,5209.0,5209.0,5209.0,0.0,5209.0,5209.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,383.9508542906508,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58584-6,192.168.137.250,1883,192.168.137.156,58584,6,29/08/2023 05:05:52 PM,31170,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.16426050689766,31170.0,0.0,31170.0,31170.0,31170.0,31170.0,0.0,31170.0,31170.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,64.16426050689766,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58588-6,192.168.137.250,1883,192.168.137.156,58588,6,29/08/2023 05:05:52 PM,31170,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.16426050689766,31170.0,0.0,31170.0,31170.0,31170.0,31170.0,0.0,31170.0,31170.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,64.16426050689766,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46454-6,192.168.137.250,1883,192.168.137.212,46454,6,29/08/2023 05:05:51 PM,1228303,2,11,0.0,9047.0,0.0,0.0,0.0,0.0,1448.0,0.0,822.4545454545454,630.7941603465213,7365.446473712106,10.583707765917694,102358.58333333331,256907.09229017489,885473.0,1.0,1228303.0,1228303.0,0.0,1228303.0,1228303.0,86446.0,8644.6,11540.602075570698,31383.0,1.0,0,0,0,0,40,352,1.6282627332181068,8.955445032699586,0.0,1448.0,646.2142857142858,654.7729117289947,428727.56593406585,0,0,2,7,11,0,0,0,5.0,695.9230769230769,0.0,822.4545454545455,0,0,0,9047,10,164302,0,0,0,0,0,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
