Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
Spyware-CWS-0b10e6d8fa82dbe7960dd5f44017b5722821332173c32a3fe278c0e2bafa16cc-7.raw,38,15,10.0,0,213.63158,1491,39.236843,8118,213.63158,0,631,2852,41,675,679,98,598,116,175,252,44,81,44,0.029139074,0.053642385,0.029139074,3,3,18,1.0,7,0,7,7,11,9,13,0.15555556,0.0,0.15555556,0.15555556,0.24444444,0.2,0.2888889,138,389,221,26,24,116,0,118,86,0,8,Malware
Spyware-CWS-0b10e6d8fa82dbe7960dd5f44017b5722821332173c32a3fe278c0e2bafa16cc-8.raw,38,15,9.868421,0,211.57895,1479,38.92105,8040,211.57895,0,626,2835,41,674,667,94,596,116,162,236,43,80,43,0.028781794,0.053547524,0.028781794,3,3,18,1.0,1,0,1,1,5,3,7,0.025641026,0.0,0.025641026,0.025641026,0.12820512,0.07692308,0.17948718,138,389,221,26,24,116,0,118,86,0,8,Malware
Spyware-CWS-0b10e6d8fa82dbe7960dd5f44017b5722821332173c32a3fe278c0e2bafa16cc-9.raw,37,15,10.1081085,0,214.54054,1444,39.027027,7938,214.54054,0,625,2813,40,664,661,92,594,113,161,230,42,78,42,0.028846154,0.05357143,0.028846154,3,3,18,1.0,2,0,2,2,6,4,8,0.051282052,0.0,0.051282052,0.051282052,0.15384616,0.102564104,0.20512821,138,389,221,26,24,116,0,118,86,0,8,Malware
Spyware-CWS-0b115f358b60e20039b548ef6099503861e5bbab23dc4adb5adfd95cab795481-1.raw,42,16,10.928572,0,212.69048,1654,39.38095,8933,212.69048,0,665,3099,45,688,858,105,661,123,178,265,49,90,49,0.028789658,0.052878965,0.028789658,3,3,18,1.0,2,0,2,2,6,4,8,0.045454547,0.0,0.045454547,0.045454547,0.13636364,0.09090909,0.18181819,138,389,221,26,24,116,0,122,87,0,8,Malware
Spyware-CWS-0b115f358b60e20039b548ef6099503861e5bbab23dc4adb5adfd95cab795481-10.raw,40,16,9.6,0,207.025,1541,38.525,8281,207.025,0,650,2906,43,712,680,98,615,116,165,238,45,84,45,0.028920308,0.053984575,0.028920308,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,87,0,8,Malware
Spyware-CWS-0b115f358b60e20039b548ef6099503861e5bbab23dc4adb5adfd95cab795481-2.raw,42,16,10.309524,0,210.4762,1644,39.142857,8840,210.4762,0,667,3071,45,698,807,105,655,123,179,267,50,91,50,0.029533373,0.05375074,0.029533373,3,3,18,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,389,221,26,24,116,0,122,87,0,8,Malware
Spyware-CWS-0b115f358b60e20039b548ef6099503861e5bbab23dc4adb5adfd95cab795481-3.raw,44,17,9.75,0,203.90909,1707,38.795456,8972,203.90909,0,670,3111,47,712,786,109,664,129,183,275,49,92,49,0.027920227,0.05242165,0.027920227,3,3,18,1.0,1,0,1,1,5,3,7,0.022222223,0.0,0.022222223,0.022222223,0.11111111,0.06666667,0.15555556,138,389,221,26,24,116,0,122,87,0,8,Malware
Spyware-CWS-0b115f358b60e20039b548ef6099503861e5bbab23dc4adb5adfd95cab795481-4.raw,43,17,9.55814,0,202.65117,1652,38.418606,8714,202.65117,0,666,3031,46,709,740,107,627,126,181,270,48,90,48,0.02828521,0.053034768,0.02828521,3,3,18,1.0,2,0,2,2,6,4,8,0.044444446,0.0,0.044444446,0.044444446,0.13333334,0.08888889,0.17777778,138,389,221,26,24,116,0,122,87,0,8,Malware
Spyware-CWS-0b115f358b60e20039b548ef6099503861e5bbab23dc4adb5adfd95cab795481-5.raw,43,17,9.4651165,0,202.34883,1652,38.418606,8701,202.34883,0,666,3023,46,709,732,107,627,126,181,270,48,90,48,0.02838557,0.053222947,0.02838557,3,3,18,1.0,2,0,2,2,6,4,8,0.044444446,0.0,0.044444446,0.044444446,0.13333334,0.08888889,0.17777778,138,389,221,26,24,116,0,122,87,0,8,Malware
Spyware-CWS-0b115f358b60e20039b548ef6099503861e5bbab23dc4adb5adfd95cab795481-6.raw,42,16,9.571428,0,203.9762,1617,38.5,8567,203.9762,0,663,2988,45,704,725,106,619,122,179,263,47,88,47,0.028519416,0.053398058,0.028519416,3,3,18,1.0,3,0,3,3,7,5,9,0.06666667,0.0,0.06666667,0.06666667,0.15555556,0.11111111,0.2,138,389,221,26,24,116,0,120,87,0,8,Malware
Spyware-CWS-0b115f358b60e20039b548ef6099503861e5bbab23dc4adb5adfd95cab795481-7.raw,41,16,9.634147,0,207.17073,1588,38.73171,8494,207.17073,0,659,2961,44,723,711,104,619,119,179,260,47,87,47,0.029192546,0.054037265,0.029192546,3,3,18,1.0,3,0,3,3,7,5,9,0.06818182,0.0,0.06818182,0.06818182,0.1590909,0.11363637,0.20454545,138,389,221,26,24,116,0,119,87,0,8,Malware
Spyware-CWS-0b115f358b60e20039b548ef6099503861e5bbab23dc4adb5adfd95cab795481-8.raw,41,16,9.731708,0,207.17073,1588,38.73171,8494,207.17073,0,662,2960,44,723,716,104,619,119,179,260,47,87,47,0.029247044,0.054138146,0.029247044,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,389,221,26,24,116,0,119,87,0,8,Malware
Spyware-CWS-0b115f358b60e20039b548ef6099503861e5bbab23dc4adb5adfd95cab795481-9.raw,40,16,9.675,0,207.6,1541,38.525,8304,207.6,0,653,2918,43,712,687,98,615,116,164,238,45,84,45,0.028920308,0.053984575,0.028920308,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,87,0,8,Malware
Spyware-CWS-0b133df92ca7257ea681441fce60e504a96a2297981fe53037ac78ff1b74e875-1.raw,42,16,10.761905,0,208.90475,1625,38.690475,8774,208.90475,0,661,3058,45,679,842,105,650,120,177,262,49,90,49,0.029288704,0.053795576,0.029288704,4,4,24,1.0,2,0,2,2,6,4,8,0.045454547,0.0,0.045454547,0.045454547,0.13636364,0.09090909,0.18181819,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b133df92ca7257ea681441fce60e504a96a2297981fe53037ac78ff1b74e875-10.raw,40,16,9.5,0,202.55,1507,37.675,8102,202.55,0,645,2860,43,691,669,98,604,113,162,233,44,83,44,0.02890933,0.054533508,0.02890933,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b133df92ca7257ea681441fce60e504a96a2297981fe53037ac78ff1b74e875-2.raw,42,16,10.119047,0,206.09525,1614,38.42857,8656,206.09525,0,661,3024,45,679,791,105,644,120,177,262,49,90,49,0.02948255,0.054151624,0.02948255,4,4,24,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b133df92ca7257ea681441fce60e504a96a2297981fe53037ac78ff1b74e875-3.raw,44,17,9.568182,0,199.65909,1677,38.113636,8785,199.65909,0,664,3064,47,693,770,109,653,126,181,270,48,91,48,0.027842227,0.052784223,0.027842227,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b133df92ca7257ea681441fce60e504a96a2297981fe53037ac78ff1b74e875-4.raw,43,17,9.348837,0,197.95349,1619,37.65116,8512,197.95349,0,661,2978,46,688,718,107,616,123,178,265,47,89,47,0.028262177,0.05351774,0.028262177,4,4,24,1.0,1,0,1,1,5,3,7,0.022727273,0.0,0.022727273,0.022727273,0.11363637,0.06818182,0.1590909,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b133df92ca7257ea681441fce60e504a96a2297981fe53037ac78ff1b74e875-5.raw,43,17,9.27907,0,197.58139,1619,37.65116,8496,197.58139,0,661,2970,46,688,709,107,616,123,178,265,47,89,47,0.028347407,0.05367913,0.028347407,4,4,24,1.0,1,0,1,1,5,3,7,0.022727273,0.0,0.022727273,0.022727273,0.11363637,0.06818182,0.1590909,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b133df92ca7257ea681441fce60e504a96a2297981fe53037ac78ff1b74e875-6.raw,42,16,9.428572,0,200.2619,1587,37.785713,8411,200.2619,0,659,2943,45,706,701,106,612,119,176,260,46,87,46,0.028395062,0.053703703,0.028395062,4,4,24,1.0,2,0,2,2,6,4,8,0.045454547,0.0,0.045454547,0.045454547,0.13636364,0.09090909,0.18181819,138,389,221,26,24,116,0,121,86,0,8,Malware
Spyware-CWS-0b133df92ca7257ea681441fce60e504a96a2297981fe53037ac78ff1b74e875-7.raw,41,16,9.463414,0,202.48781,1554,37.90244,8302,202.48781,0,654,2907,44,702,690,104,608,116,176,255,46,86,46,0.029132362,0.05446485,0.029132362,4,4,24,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.13953489,0.093023255,0.18604651,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b133df92ca7257ea681441fce60e504a96a2297981fe53037ac78ff1b74e875-8.raw,40,16,9.6,0,203.2,1507,37.675,8128,203.2,0,646,2863,43,691,676,98,604,113,162,233,44,83,44,0.028852459,0.05442623,0.028852459,4,4,24,1.0,3,0,3,3,7,5,9,0.069767445,0.0,0.069767445,0.069767445,0.1627907,0.11627907,0.20930232,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b133df92ca7257ea681441fce60e504a96a2297981fe53037ac78ff1b74e875-9.raw,40,16,9.6,0,203.2,1507,37.675,8128,203.2,0,646,2872,43,691,679,98,604,113,161,233,44,83,44,0.028890347,0.0544977,0.028890347,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b1354e91420e520088740f043ce02420a9afc7c8172d65d0efbd0206dfc288c-1.raw,39,15,11.48718,0,221.35898,1569,40.23077,8633,221.35898,0,647,3011,42,655,836,99,640,120,176,259,47,85,47,0.029102167,0.05263158,0.029102167,3,3,18,1.0,4,0,4,4,8,6,10,0.093023255,0.0,0.093023255,0.093023255,0.18604651,0.13953489,0.23255815,138,389,221,26,24,116,0,123,86,0,8,Malware
Spyware-CWS-0b1354e91420e520088740f043ce02420a9afc7c8172d65d0efbd0206dfc288c-10.raw,37,15,10.135135,0,215.08109,1452,39.243244,7958,215.08109,0,631,2814,40,667,661,92,594,113,160,230,42,78,42,0.028668942,0.053242322,0.028668942,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,120,86,0,8,Malware
Spyware-CWS-0b1354e91420e520088740f043ce02420a9afc7c8172d65d0efbd0206dfc288c-2.raw,39,15,10.794871,0,218.35898,1558,39.94872,8516,218.35898,0,647,2978,42,655,785,99,634,120,176,259,47,85,47,0.029301746,0.05299252,0.029301746,3,3,18,1.0,4,0,4,4,8,6,10,0.093023255,0.0,0.093023255,0.093023255,0.18604651,0.13953489,0.23255815,138,389,221,26,24,116,0,123,86,0,8,Malware
Spyware-CWS-0b1354e91420e520088740f043ce02420a9afc7c8172d65d0efbd0206dfc288c-3.raw,41,16,10.170732,0,210.7561,1621,39.536587,8641,210.7561,0,650,3015,44,669,762,103,643,126,180,267,46,86,46,0.027611043,0.051620647,0.027611043,3,3,18,1.0,4,0,4,4,8,6,10,0.08888889,0.0,0.08888889,0.08888889,0.17777778,0.13333334,0.22222222,138,389,221,26,24,116,0,123,86,0,8,Malware
Spyware-CWS-0b1354e91420e520088740f043ce02420a9afc7c8172d65d0efbd0206dfc288c-4.raw,40,16,9.925,0,209.225,1563,39.075,8369,209.225,0,647,2931,43,664,711,101,606,123,177,262,45,84,45,0.028037382,0.05233645,0.028037382,3,3,18,1.0,5,0,5,5,9,7,11,0.11111111,0.0,0.11111111,0.11111111,0.2,0.15555556,0.24444444,138,389,221,26,24,116,0,123,86,0,8,Malware
Spyware-CWS-0b1354e91420e520088740f043ce02420a9afc7c8172d65d0efbd0206dfc288c-5.raw,40,16,9.85,0,208.825,1563,39.075,8353,208.825,0,647,2923,43,664,703,101,606,123,177,262,45,84,45,0.028125,0.0525,0.028125,3,3,18,1.0,5,0,5,5,9,7,11,0.11111111,0.0,0.11111111,0.11111111,0.2,0.15555556,0.24444444,138,389,221,26,24,116,0,123,86,0,8,Malware
Spyware-CWS-0b1354e91420e520088740f043ce02420a9afc7c8172d65d0efbd0206dfc288c-6.raw,39,15,10.025641,0,211.15384,1528,39.179485,8235,211.15384,0,644,2893,42,659,695,100,598,119,175,257,44,82,44,0.02822322,0.05259782,0.02822322,3,3,18,1.0,6,0,6,6,10,8,12,0.13333334,0.0,0.13333334,0.13333334,0.22222222,0.17777778,0.26666668,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b1354e91420e520088740f043ce02420a9afc7c8172d65d0efbd0206dfc288c-7.raw,38,15,10.078947,0,214.8421,1499,39.44737,8164,214.8421,0,640,2860,41,678,684,98,598,116,175,253,44,81,44,0.02890933,0.05321945,0.02890933,3,3,18,1.0,6,0,6,6,10,8,12,0.13636364,0.0,0.13636364,0.13636364,0.22727273,0.18181819,0.27272728,138,389,221,26,24,116,0,120,86,0,8,Malware
Spyware-CWS-0b1354e91420e520088740f043ce02420a9afc7c8172d65d0efbd0206dfc288c-8.raw,37,15,10.243243,0,215.89189,1452,39.243244,7988,215.89189,0,632,2817,40,667,670,92,594,113,161,230,42,78,42,0.028610354,0.053133514,0.028610354,3,3,18,1.0,7,0,7,7,11,9,13,0.1590909,0.0,0.1590909,0.1590909,0.25,0.20454545,0.29545453,138,389,221,26,24,116,0,120,86,0,8,Malware
Spyware-CWS-0b1354e91420e520088740f043ce02420a9afc7c8172d65d0efbd0206dfc288c-9.raw,37,15,10.243243,0,215.83784,1452,39.243244,7986,215.83784,0,632,2826,40,667,672,92,594,113,160,230,42,78,42,0.028649386,0.053206004,0.028649386,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,120,86,0,8,Malware
Spyware-CWS-0b17efb0e0348fce60a5c6a46ce247f45b9f6593717338c3468b43f4b406bd92-1.raw,39,15,11.538462,0,221.41026,1562,40.05128,8635,221.41026,0,641,3012,42,660,844,99,640,120,181,259,47,85,47,0.029228857,0.052860696,0.029228857,3,3,18,1.0,6,0,6,6,10,8,12,0.13333334,0.0,0.13333334,0.13333334,0.22222222,0.17777778,0.26666668,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b17efb0e0348fce60a5c6a46ce247f45b9f6593717338c3468b43f4b406bd92-10.raw,35,14,10.3714285,0,214.97144,1376,39.314285,7524,214.97144,0,622,2629,37,603,636,88,570,107,142,223,42,76,42,0.030042918,0.054363377,0.030042918,2,2,12,1.0,2,0,2,2,6,4,8,0.054054055,0.0,0.054054055,0.054054055,0.16216215,0.10810811,0.21621622,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b17efb0e0348fce60a5c6a46ce247f45b9f6593717338c3468b43f4b406bd92-2.raw,39,15,10.743589,0,217.92308,1562,40.05128,8499,217.92308,0,641,2968,42,660,778,99,640,120,181,259,47,85,47,0.029228857,0.052860696,0.029228857,3,3,18,1.0,6,0,6,6,10,8,12,0.13333334,0.0,0.13333334,0.13333334,0.22222222,0.17777778,0.26666668,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b17efb0e0348fce60a5c6a46ce247f45b9f6593717338c3468b43f4b406bd92-3.raw,41,16,10.146341,0,210.7317,1625,39.634148,8640,210.7317,0,644,3012,44,674,761,103,649,126,185,267,46,86,46,0.02754491,0.051497005,0.02754491,3,3,18,1.0,6,0,6,6,10,8,12,0.12765957,0.0,0.12765957,0.12765957,0.21276596,0.17021276,0.25531915,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b17efb0e0348fce60a5c6a46ce247f45b9f6593717338c3468b43f4b406bd92-4.raw,41,16,9.780488,0,208.09756,1603,39.09756,8532,208.09756,0,644,2980,44,674,724,103,640,126,185,267,45,85,45,0.027355623,0.051671732,0.027355623,3,3,18,1.0,6,0,6,6,10,8,12,0.12765957,0.0,0.12765957,0.12765957,0.21276596,0.17021276,0.25531915,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b17efb0e0348fce60a5c6a46ce247f45b9f6593717338c3468b43f4b406bd92-5.raw,41,16,9.756098,0,207.78049,1603,39.09756,8519,207.78049,0,644,2970,44,674,718,103,640,126,185,267,45,85,45,0.027455766,0.05186089,0.027455766,3,3,18,1.0,4,0,4,4,8,6,10,0.08888889,0.0,0.08888889,0.08888889,0.17777778,0.13333334,0.22222222,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b17efb0e0348fce60a5c6a46ce247f45b9f6593717338c3468b43f4b406bd92-6.raw,38,15,10.026316,0,213.1579,1483,39.026318,8100,213.1579,0,628,2859,41,676,674,94,600,116,166,239,42,79,42,0.02781457,0.05231788,0.02781457,3,3,18,1.0,6,0,6,6,10,8,12,0.13636364,0.0,0.13636364,0.13636364,0.22727273,0.18181819,0.27272728,138,389,221,26,24,116,0,121,86,0,8,Malware
Spyware-CWS-0b17efb0e0348fce60a5c6a46ce247f45b9f6593717338c3468b43f4b406bd92-7.raw,37,15,10.1081085,0,215.37837,1444,39.027027,7969,215.37837,0,623,2815,40,672,664,92,594,113,165,230,42,78,42,0.028747434,0.05338809,0.028747434,3,3,18,1.0,5,0,5,5,9,7,11,0.11904762,0.0,0.11904762,0.11904762,0.21428572,0.16666667,0.26190478,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b17efb0e0348fce60a5c6a46ce247f45b9f6593717338c3468b43f4b406bd92-8.raw,37,15,10.189189,0,215.27026,1444,39.027027,7965,215.27026,0,623,2813,40,672,666,92,594,113,165,230,42,78,42,0.028767124,0.053424656,0.028767124,3,3,18,1.0,3,0,3,3,7,5,9,0.075,0.0,0.075,0.075,0.175,0.125,0.225,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b17efb0e0348fce60a5c6a46ce247f45b9f6593717338c3468b43f4b406bd92-9.raw,37,15,10.189189,0,215.1892,1444,39.027027,7962,215.1892,0,627,2816,40,672,668,92,594,113,165,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b1c77ba7e5e148966b602c16327fb0dda2959637ad8ff6b6178001d3f10c280-1.raw,51,21,9.607843,0,190.33333,1868,36.627453,9708,194.16,0,698,3246,53,783,928,120,753,132,209,297,54,103,54,0.028125,0.053645834,0.028125,91,1201,546,11.375,11,0,12,11,16,13,18,0.17741935,0.0,0.19354838,0.17741935,0.2580645,0.20967741,0.29032257,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b1c77ba7e5e148966b602c16327fb0dda2959637ad8ff6b6178001d3f10c280-10.raw,38,15,10.184211,0,213.6579,1480,38.94737,8120,219.45946,0,843,2705,39,623,692,93,626,113,147,245,43,79,43,0.028628495,0.05259654,0.028628495,60,18558,360,15.0,0,0,1,0,5,2,7,0.0,0.0,0.02631579,0.0,0.13157895,0.05263158,0.18421052,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b1c77ba7e5e148966b602c16327fb0dda2959637ad8ff6b6178001d3f10c280-2.raw,73,26,6.0958905,0,125.58904,1773,24.287672,9194,195.61702,0,753,3092,50,724,836,114,704,129,187,286,50,96,50,0.027839644,0.053452116,0.027839644,73,18679,438,12.166667,9,0,35,9,39,11,41,0.1097561,0.0,0.42682928,0.1097561,0.47560975,0.13414635,0.5,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b1c77ba7e5e148966b602c16327fb0dda2959637ad8ff6b6178001d3f10c280-3.raw,44,17,9.977273,0,209.70454,1714,38.954544,9228,214.60464,0,867,3087,46,694,813,108,699,132,189,289,46,88,46,0.026166098,0.050056882,0.026166098,58,18521,348,11.6,6,0,7,6,11,8,13,0.12,0.0,0.14,0.12,0.22,0.16,0.26,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b1c77ba7e5e148966b602c16327fb0dda2959637ad8ff6b6178001d3f10c280-4.raw,43,17,9.767442,0,208.39536,1659,38.581394,8962,213.38095,0,864,3006,45,689,765,106,662,129,188,284,46,87,46,0.027042916,0.051146384,0.027042916,61,18559,366,12.2,6,0,7,6,11,8,13,0.12244898,0.0,0.14285715,0.12244898,0.2244898,0.1632653,0.26530612,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b1c77ba7e5e148966b602c16327fb0dda2959637ad8ff6b6178001d3f10c280-5.raw,43,17,9.674418,0,207.97675,1659,38.581394,8944,212.95238,0,865,2995,45,690,754,106,662,129,188,284,47,88,47,0.027695933,0.051856216,0.027695933,61,18559,366,12.2,6,0,7,6,11,8,13,0.12244898,0.0,0.14285715,0.12244898,0.2244898,0.1632653,0.26530612,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b1c77ba7e5e148966b602c16327fb0dda2959637ad8ff6b6178001d3f10c280-6.raw,41,16,9.853659,0,211.87805,1586,38.682926,8688,217.2,0,851,2929,43,696,724,99,656,122,172,261,43,82,43,0.026592456,0.050711192,0.026592456,61,18559,366,12.2,7,0,8,7,12,9,14,0.14583333,0.0,0.16666667,0.14583333,0.25,0.1875,0.29166666,138,389,221,26,24,116,0,121,86,0,8,Malware
Spyware-CWS-0b1c77ba7e5e148966b602c16327fb0dda2959637ad8ff6b6178001d3f10c280-7.raw,40,16,9.825,0,213.825,1548,38.7,8554,219.33333,0,847,2881,42,692,706,97,650,119,171,252,43,81,43,0.02742347,0.051658165,0.02742347,61,18559,366,12.2,4,0,5,4,9,6,11,0.09090909,0.0,0.11363637,0.09090909,0.20454545,0.13636364,0.25,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b1c77ba7e5e148966b602c16327fb0dda2959637ad8ff6b6178001d3f10c280-8.raw,40,16,10.0,0,213.95,1548,38.7,8559,219.46153,0,850,2880,42,692,715,97,650,119,172,252,43,81,43,0.027511196,0.05182342,0.027511196,61,18559,366,12.2,2,0,3,2,7,4,9,0.04761905,0.0,0.071428575,0.04761905,0.16666667,0.0952381,0.21428572,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b1c77ba7e5e148966b602c16327fb0dda2959637ad8ff6b6178001d3f10c280-9.raw,40,16,10.025,0,213.9,1548,38.7,8557,219.41026,0,852,2891,42,692,721,97,650,119,171,252,43,81,43,0.027564103,0.051923078,0.027564103,61,18559,366,12.2,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b217feacb94b5c8c3383532e228e8bba2f623b12c07ad19c5ea175124d12aa5-1.raw,43,17,10.604651,0,206.46512,1647,38.302326,8878,206.46512,0,675,3079,46,685,851,107,649,123,182,266,56,98,56,0.032902468,0.057579316,0.032902468,3,3,18,1.0,1,0,1,1,5,3,7,0.022727273,0.0,0.022727273,0.022727273,0.11363637,0.06818182,0.1590909,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b217feacb94b5c8c3383532e228e8bba2f623b12c07ad19c5ea175124d12aa5-10.raw,35,14,10.257143,0,214.34285,1379,39.4,7502,214.34285,0,621,2622,37,603,622,88,570,107,138,224,43,77,43,0.030692363,0.054960743,0.030692363,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.114285715,0.057142857,0.17142858,138,389,221,26,24,116,0,119,86,0,8,Malware
Spyware-CWS-0b217feacb94b5c8c3383532e228e8bba2f623b12c07ad19c5ea175124d12aa5-2.raw,44,18,9.704545,0,197.95454,1637,38.069767,8710,202.55814,0,675,3030,46,688,786,107,643,123,182,266,58,101,58,0.034238487,0.059622195,0.034238487,3,3,18,1.0,1,0,1,1,5,3,8,0.022222223,0.0,0.022222223,0.022222223,0.11111111,0.06666667,0.17777778,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b217feacb94b5c8c3383532e228e8bba2f623b12c07ad19c5ea175124d12aa5-3.raw,41,16,10.414634,0,210.78049,1607,39.19512,8642,210.78049,0,645,3021,44,674,775,103,640,126,181,268,46,86,46,0.027861902,0.052089643,0.027861902,3,3,18,1.0,4,0,4,4,8,6,10,0.08888889,0.0,0.08888889,0.08888889,0.17777778,0.13333334,0.22222222,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b217feacb94b5c8c3383532e228e8bba2f623b12c07ad19c5ea175124d12aa5-4.raw,41,16,9.756098,0,207.97562,1607,39.19512,8527,207.97562,0,645,2978,44,674,715,103,640,126,181,268,46,86,46,0.02791262,0.052184466,0.02791262,3,3,18,1.0,3,0,3,3,7,5,9,0.06818182,0.0,0.06818182,0.06818182,0.1590909,0.11363637,0.20454545,138,389,221,26,24,116,0,122,86,0,8,Malware
Spyware-CWS-0b217feacb94b5c8c3383532e228e8bba2f623b12c07ad19c5ea175124d12aa5-5.raw,39,15,10.128205,0,211.17949,1523,39.05128,8236,211.17949,0,639,2889,42,664,699,100,598,119,176,258,45,83,45,0.028901733,0.05330764,0.028901733,3,3,18,1.0,5,0,5,5,9,7,11,0.11363637,0.0,0.11363637,0.11363637,0.20454545,0.1590909,0.25,138,389,221,26,24,116,0,121,86,0,8,Malware
Spyware-CWS-0b217feacb94b5c8c3383532e228e8bba2f623b12c07ad19c5ea175124d12aa5-6.raw,38,15,10.078947,0,214.71053,1494,39.31579,8159,214.71053,0,635,2862,41,683,682,98,598,116,176,253,45,82,45,0.02966381,0.054054055,0.02966381,3,3,18,1.0,5,0,5,5,9,7,11,0.11627907,0.0,0.11627907,0.11627907,0.20930232,0.1627907,0.25581396,138,389,221,26,24,116,0,119,86,0,8,Malware
